image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Rahayu (Truntum Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by red sogan motifs. The dominant motifs include clove. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features swirling floral motifs, characterized by red, white, and black motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented diagonally from corner to corner. Small dots and short lines act as isen-isens, filling the spaces between larger motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Kantil (Parang Mawar Kupu-kupu).jpg,"The batik fabric features the Malang motif, characterized by bright green, green motifs. The dominant motifs include rose flower, butterfly and parang pattern. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by green, yellow, and brown motifs. The dominant motif elements include flowers and leaves. These motifs are arranged diagonally across the fabric, creating a flowing pattern that emphasizes movement. The spacing between the motifs varies slightly but remains relatively consistent, allowing for a balanced distribution throughout the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Kantil (Rama Sinta Kantil).jpg,"The batik fabric features the Malang motif, characterized by dark purple, orange motifs. The dominant motifs include rama sinta puppet and cempaka putih. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features figurative motifs, characterized by orange, white, and black motifs. The dominant motif elements appear as stylized human figures engaged in various activities, possibly depicting traditional crafts or daily life scenes. These motifs are arranged in a repeating grid pattern across the fabric, with each figure spaced evenly apart and oriented horizontally along the length of the cloth. Small dots and short lines act as isen-isens, filling the spaces between the larger motifs and adding texture to the overall design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by kepeng green motifs. The dominant motifs include wijaya kusuma flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by beige motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, spaced moderately apart and appearing at varying densities across the fabric. Small dots are interspersed throughout, adding texture to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Bengkel (Puspavardhati Sandhiya).jpg,"The batik fabric features the Malang motif, characterized by orange, red motifs. The dominant motifs include roses and dusk. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, purple, and white motifs. The dominant motif elements are stylized flowers and leaves. These motifs are arranged in a repeating pattern along the right edge of the fabric, with smaller dots scattered throughout the rest of the design. The spacing between the motifs varies slightly but remains relatively consistent, creating a balanced and harmonious appearance.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 23 Batik Kantil (Sarang Lebah).jpg,"The batik fabric features the Malang motif, characterized by dark blue motifs. The dominant motifs include hibiscus and beehive. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by light blue, white, and pale yellow motifs. The dominant motif elements appear as small flowers and leaves scattered throughout the fabric. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create an organic flow across the surface. Small dots and short lines, known as isen-isens, are interspersed among the larger floral designs, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Wagastu (Bon Kelengkeng).jpg,"The batik fabric features the Malang motif, characterized by navy blue, brick red motifs. The dominant motifs include longan tree. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features diagonal geometric motifs, characterized by dark blue, light brown, and green motifs. The dominant motif elements appear as stylized leaves and small dots. These motifs are arranged diagonally across the fabric, creating a sense of movement and rhythm. The spacing between the motifs varies slightly but remains relatively consistent, allowing for a balanced distribution throughout the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 28 Batik Soendari (Sekartaji Latar Daun Bambu).jpg,"The batik fabric features the Malang motif, characterized by red motifs. The dominant motifs include bamboo leaf and sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features circular motifs, characterized by white motifs against a red background. The dominant motif elements are stylized faces with intricate crowns. These motifs are arranged in a repeating pattern, with some spaced apart more than others, creating a dynamic yet balanced layout. There are no isen-isens or other filler patterns visible on this section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Lana (Parang Anggrek).jpg,"The batik fabric features the Malang motif, characterized by brown motifs. The dominant motifs include orchid flower. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features palm tree motifs, characterized by beige and light brown motifs. The dominant motif elements are stylized palm trees. These motifs are arranged diagonally across the fabric, creating a flowing pattern that emphasizes movement. Small dots and wavy lines act as isen-isen, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Bengkel (Ukel Kelana).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features spiral motifs, characterized by white, dotted, and dark blue motifs. The dominant motif elements are spirals and small dots. These motifs are arranged diagonally across the fabric, creating a flowing pattern that moves from one side to the other. The spacing between the motifs varies slightly but remains relatively consistent, giving a sense of rhythm to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Wagastu (Sulur Wiji Timun).jpg,"The batik fabric features the Malang motif, characterized by chocolate, orange motifs. The dominant motifs include cucumber plant. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features leaf-like motifs, characterized by orange, blue, and white motifs. The dominant motif elements appear as elongated leaves with pointed tips, arranged diagonally across the fabric. These leaves are spaced evenly apart and repeated consistently throughout the design, creating a flowing pattern that runs from one side of the fabric to the other. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Krajan (Parang Lombok).jpg,"The batik fabric features the Malang motif, characterized by red, black motifs. The dominant motifs include chili plant and classic pattern. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features intricate floral motifs, characterized by black and red motifs. The dominant motif elements include stylized flowers and leaves, along with abstract shapes that resemble lotus blossoms. These motifs are arranged in a symmetrical pattern across the fabric, with dense clustering at the center and lighter spacing towards the edges. There are no isen-isens visible in this image.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Hamparan Rintik (Tasik Madu).jpg,"The batik fabric features the Malang motif, characterized by violet motifs. The dominant motifs include bee. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features hexagonal motifs, characterized by white motifs on a deep blue background. The dominant motif elements include bees and honeycomb structures. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations. Some areas have more densely packed hexagons, while others feature larger, less frequent bee figures.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Soendari (Trembesi).jpg,"The batik fabric features the Malang motif, characterized by brown, turquoise motifs. The dominant motifs include rain tree. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by green, white, and gold motifs. The dominant motif elements include stylized leaves, flowers, and star-like shapes. These motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented horizontally and vertically. Small dots and short lines act as isen-isens, filling gaps between larger motifs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Tiepuk (Sekar Jagad Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, blue motifs. The dominant motifs include sekar universe culture. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features hexagonal motifs, characterized by dark brown, light pink, and white motifs. The dominant motif elements appear as small dots, short lines, and geometric shapes within each hexagon. These motifs are arranged in a repeating grid pattern, with varying densities and orientations that create a dynamic visual texture.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Tiepuk (Kipas Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by moss green, black motifs. The dominant motifs include fan motif culture and clove flora. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features paisley motifs, characterized by black, white, and gold motifs. The dominant motif elements include intricate floral designs and swirling patterns. The motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented diagonally across the fabric. Small dots and short lines act as isen-isens, filling in spaces between larger motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Krajan (Ukel-ukel).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include string of pearls. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features elongated, abstract motifs, characterized by black and white motifs. The dominant motif elements appear as elongated, abstract forms that resemble stylized fish or serpentine figures. These motifs are arranged in a repeating pattern across the fabric, creating a dense, almost woven effect. The spacing between the motifs is relatively consistent, and they are oriented horizontally, running parallel to each other. There are no isen-isen (small dots, short lines, or fillers) visible within this particular section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 14 Singa Duduk (Mitos).jpg,"The batik fabric features the Lamongan motif, characterized by turmeric yellow, black motifs. The dominant motifs include singa duduk. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features bird-like motifs, characterized by black and white motifs. The dominant motif elements appear as stylized birds with outstretched wings and intricate feather details. These motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. Small dots and short lines act as isen-isens, filling the spaces between the larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061002_Gapuro Teratai_2025_FLORA_FAUNA.jpg,"The batik fabric features the Lamongan motif, characterized by cobalt blue, grey motifs. The dominant motifs include lotus and gapuro. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features symmetrical motifs, characterized by black, blue, and white motifs. The dominant motif elements include stylized flowers, leaves, and abstract shapes. These motifs are arranged in a symmetrical pattern across the fabric, with evenly spaced elements that create a balanced design. Small dots and lines act as isen-isens, adding texture and detail to the overall composition.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061003_Gapuro Parang_2024_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue motifs. The dominant motifs include gapuro and parang. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features circular motifs, characterized by blue, white, and black motifs. The dominant motif elements include stylized flowers and abstract designs. These motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented randomly but consistently throughout the piece. Small dots and short lines act as isen-isens, filling the spaces between larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 20 Batik Tiepuk (Junjung Derajat Mahkota Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by dark red, pink motifs. The dominant motifs include clove plant flora and kawung motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features diagonal geometric motifs, characterized by black, white, and red motifs. The dominant motif elements include elongated diamond shapes and small dots. These motifs are arranged in a repeating pattern across the fabric, with varying densities and orientations that create a dynamic visual effect. The spacing between the motifs varies slightly but remains consistent within each section, enhancing the overall symmetry of the design.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 19 Batik Kantil (Bunga Mawar).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, white motifs. The dominant motifs include rose flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by white, brown, and beige motifs. The dominant motif elements include various types of flowers and leaves. These motifs are arranged in a non-geometric pattern, with some areas appearing denser than others, suggesting a random yet harmonious distribution. Small dots and short lines are interspersed throughout the design, adding texture and depth to the overall appearance.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Kantil (Musahara Gauri).jpg,"The batik fabric features the Malang motif, characterized by foliage green motifs. The dominant motifs include banana tree and phoenix bird. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features tree-like motifs, characterized by green, yellow, red, and orange motifs. The dominant motif elements are stylized trees with intricate branches and leaves. These motifs are arranged in a non-geometric pattern, spaced moderately apart but densely packed along the edges, creating a vibrant and lively design. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 9 Camar Melati.jpg,"The batik fabric features the Lamongan motif, characterized by blue, black motifs. The dominant motifs include seagull and jasmine. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by white and dark blue motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. Small dots and short lines are interspersed as isen-isen, adding texture and detail to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by red motifs. The dominant motifs include wijaya kusuma flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, green, and yellow motifs. The dominant motif elements are stylized flowers and elongated leaves. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet balanced design. Small white dots are interspersed throughout the background, adding texture and contrast to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Krajan (Bangau Terbang).jpg,"The batik fabric features the Malang motif, characterized by purple, blue motifs. The dominant motifs include stork and cloud. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features crane motifs, characterized by vibrant reds, blues, and greens. The dominant motif elements are cranes flying through blue clouds against a dark background. The motifs are arranged in a scattered pattern across the fabric, with varying distances between each crane and cloud, creating a dynamic and fluid appearance. There are no isen-isens or other filler patterns visible on this section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Rahayu (Kupu-kupu Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, and light brown motifs. The dominant motifs include clove and butterfly. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features butterfly motifs, characterized by white, brown, and beige motifs. The dominant motif elements are butterflies, with some floral designs interspersed among them. The motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. Small dots and short lines are also visible as isen-isen, adding texture and detail to the overall pattern.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Wagastu (Motif Liris).jpg,"The batik fabric features the Malang motif, characterized by brick red motifs. The dominant motifs include liris pattern and rainwater. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features diagonal geometric motifs, characterized by red and white motifs. The dominant motif elements appear as interconnected loops and curves. These motifs are arranged diagonally across the fabric, creating a repeating pattern that spans from one corner to another. The spacing between the motifs is consistent, and they are densely packed along the diagonal lines.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Lana (Candi Padma).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include rafflesia arnoldii and temple. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features pagoda motifs, characterized by green and white motifs. The dominant motif elements are stylized pagodas interspersed among leafy branches. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. There are no isen-isens or other filler patterns visible in this image.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 33 Batik Soendari (Garudeya Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by red, white motifs. The dominant motifs include garudeya, kawung. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features circular motifs, characterized by red, white, and gold motifs. The dominant motif elements appear as stylized leaves and abstract shapes. These motifs are arranged in a repeating grid pattern, closely spaced and oriented horizontally and vertically. Small dots and short lines act as isen-isens, filling the spaces between larger motifs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061010_Bunga Sulur Biji Timun_2025_FLORA-CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue, brown motifs. The dominant motifs include flower and cucumber and tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by blue, white, and brown motifs. The dominant motif elements include stylized flowers and swirling leaves. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities that create an intricate yet balanced design. Small dots and short lines act as isen-isens, adding texture and detail to the overall pattern.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061001_Bandeng Lele Gapuro Lamongan_2025_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, brown motifs. The dominant motifs include milkfish and catfish and gapuro lamongan. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features shield-shaped motifs, characterized by dark brown, orange, and gold motifs. The dominant motif elements include stylized shields adorned with horizontal stripes and decorative swirls. These motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented vertically along the length of the material. Small dots and short lines act as isen-isens, filling the spaces between the larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 5 Sulur Sukun.jpg,"The batik fabric features the Lamongan motif, characterized by white, red, black motifs. The dominant motifs include breadfruit tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, black, and white motifs. The dominant motif elements include fern-like leaves and small blossoms. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities that create an intricate yet balanced design. There are no isen-isens or other filler elements visible in this image.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 30 Batik Soendari (Noni Latar Gedeg).jpg,"The batik fabric features the Malang motif, characterized by brown motifs. The dominant motifs include dutch lady. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features figurative motifs, characterized by brown, white, and orange motifs. The dominant motif elements include two human figures and a tree. These motifs are arranged in a repeating grid pattern across the fabric, with small dots interspersed between the larger motifs. The spacing between the motifs is consistent, creating a balanced and uniform design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Sukun (Batik Akar Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by cream, green motifs. The dominant motifs include breadfruit leaf and kawung. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features acorn motifs, characterized by green and brown motifs. The dominant motif elements are acorns with leaves attached. These motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented randomly but consistently throughout the design. There are no isen-isens or other filler patterns visible on this section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Soendari (Bunga Apel).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include dragon. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features circular motifs, characterized by blue, white, and gray motifs. The dominant motif elements include circles and small dots. These motifs are arranged in a repeating grid pattern, with moderate spacing between each circle, creating a dense yet structured appearance on the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Kantil (Burung Perkutut).jpg,"The batik fabric features the Malang motif, characterized by green, pink motifs. The dominant motifs include turtledove and grape fruit, bunga anggrek. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by green, white, and pink motifs. The dominant motif elements include leaves, flowers, and birds. These motifs are arranged in a repeating pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. Small dots and short lines act as isen-isens, adding texture and detail to the overall pattern.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Soendari (Lereng Singa Kawung).jpg,"The batik fabric features the Malang motif, characterized by brown, green motifs. The dominant motifs include lotus and lion. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features lion head motifs, characterized by blue, green, and white motifs. The dominant motif elements are stylized lions' heads. These motifs are arranged diagonally across the fabric, creating a dynamic pattern that repeats itself in a staggered manner. The spacing between the motifs varies slightly but remains relatively consistent, ensuring a balanced distribution throughout the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Rahayu (Sido Asih Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by maroon, black motifs. The dominant motifs include clove and gurdo motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features paisley motifs, characterized by red, black, and blue motifs. The dominant motif elements include intricate swirling patterns typical of paisley designs. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each motif. Small dots and short lines are interspersed among the larger paisley patterns, adding texture and detail to the overall design.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Kantil (Merak Wolak-walik).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, pink motifs. The dominant motifs include chrysanthemum flower and peacock. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features bird motifs, characterized by red, blue, and beige motifs. The dominant motif elements include peacocks and butterflies. These motifs are arranged in a non-geometric pattern, spaced moderately apart but densely packed, creating a lively and dynamic appearance on the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 29 Batik Soendari (Sekartaji Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by black, white motifs. The dominant motifs include sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features circular motifs, characterized by black and white motifs. The dominant motif elements are circles and interconnected rings forming larger geometric shapes. These motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented horizontally and vertically across the fabric. Isen-isen, small dots and short lines, are also visible as fillers between the main motifs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Istiqomah Data 5 Bandeng Lele Batu Karang.jpg,"The batik fabric features the Lamongan motif, characterized by black, yellow motifs. The dominant motifs include milkfish and catfish and coral reef. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by orange, white, and red motifs. The dominant motif elements include flowers and abstract wavy lines. The motifs are arranged in a repeating grid pattern, with small dots interspersed throughout, creating a dense yet balanced design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Rahayu (Pelabuhan Prigi).jpg,"The batik fabric features the Trenggalek motif, characterized by red, black motifs. The dominant motifs include fish, sea and pinisi ship culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features boat motifs, characterized by black and white motifs. The dominant motif elements include boats, waves, and abstract shapes resembling flowers or leaves. These motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally. Small dots and short lines act as isen-isens, filling the spaces between the larger motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 4 Putihan Amarilis.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white motifs. The dominant motifs include amarylis. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features paisley motifs, characterized by red, black, and white motifs. The dominant motif elements include swirling leaves and floral patterns. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing and varying densities that create an intricate visual texture.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 8 Urang Kucing.jpg,"The batik fabric features the Lamongan motif, characterized by black, light brown motifs. The dominant motifs include cat shrimps and moringa leaves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by gold, brown, and white motifs. The dominant motif elements include fern plants, flowers, and abstract shapes resembling leaves and waves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create an intricate and dynamic design. Small dots and short lines are interspersed throughout, adding texture and detail to the overall composition.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Tiepuk (Sidoluhur Bledhak).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, brownish orange motifs. The dominant motifs include garuda wings culture. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features diamond-shaped motifs, characterized by black, orange, and white motifs. The dominant motif elements appear as stylized leaves and abstract shapes within the diamonds. These motifs are arranged in a repeating grid pattern, with consistent spacing and density throughout the fabric. Small dots and short lines act as isen-isens, filling the spaces between the larger diamond motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Rahayu (Sekar Jagat Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by sogan chocolate, black motifs. The dominant motifs include orange blossom, truntum, cloves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features hexagonal motifs, characterized by black, orange, and white motifs. The dominant motif elements include geometric shapes like triangles and squares, as well as small dots and short lines that act as fillers between larger shapes. These motifs are arranged in a repeating grid pattern, creating a dense and intricate design. The spacing between the motifs is relatively uniform, ensuring a balanced and harmonious overall appearance.",Trenggalek,UNKNOWN,,,False,no_class,
