image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 2 Patran Pakis.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white motifs. The dominant motifs include fern. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black, red, and white motifs. the dominant motif elements appear to be stylized leaves and possibly small star-like figures. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. there are no isen-isens or other decorative elements visible within this section of the batik.",Lamongan,lamongan,lamongan,0.9774788618087769,True,hard,0.9774788618087769
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Chotifa_35241420060102_Kepet Bandeng Lele_2025_CULTURE_FAUNA.jpg,"The batik fabric features the Lamongan motif, characterized by black, red motifs. The dominant motifs include kepet and milkfish and catfish. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black, red, and white motifs. the dominant motif elements include stylized flowers, leaves, and small decorative details. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. the spacing between the motifs varies slightly but remains relatively consistent throughout the piece, ensuring a harmonious overall appearance.",Lamongan,lamongan,lamongan,0.9700772166252136,True,hard,0.9700772166252136
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 1 Bandeng Lele dalam Kolam.jpg,"The batik fabric features the Lamongan motif, characterized by red, orange, black motifs. The dominant motifs include milkfish and catfish. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, black, white, and pink motifs. the dominant motif elements include birds, flowers, and leaves. these motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing and varying densities. small dots are interspersed between some of the larger motifs, adding texture to the design.",Lamongan,lamongan,lamongan,0.8715505599975586,True,hard,0.8715505599975586
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Rahayu (Truntum Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by red sogan motifs. The dominant motifs include clove. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red motifs. the dominant motif elements appear to be stylized leaves and possibly small flowers. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. the spacing between the motifs is relatively consistent, allowing for a clear view of each element. there are also small white dots interspersed throughout the design, adding texture and contrast to the overall pattern.",Trenggalek,lamongan,lamongan,0.5724504590034485,False,hard,0.5724504590034485
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Kantil (Parang Mawar Kupu-kupu).jpg,"The batik fabric features the Malang motif, characterized by bright green, green motifs. The dominant motifs include rose flower, butterfly and parang pattern. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep green, gold, and light brown motifs. the dominant motif elements include stylized ferns, flowers, and abstract geometric shapes. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that repeats consistently throughout. small dots and short lines act as isen-isens, adding texture and detail to the design.",Malang,malang,malang,0.7330480813980103,True,hard,0.7330480813980103
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Kantil (Rama Sinta Kantil).jpg,"The batik fabric features the Malang motif, characterized by dark purple, orange motifs. The dominant motifs include rama sinta puppet and cempaka putih. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep blue, orange, and white motifs. the dominant motif elements include stylized birds and abstract geometric shapes. these motifs are arranged in a repeating pattern across the fabric, with some areas showing denser clustering than others. small orange dots are interspersed throughout the design, adding texture and detail to the overall composition.",Malang,malang,malang,0.5579952597618103,True,hard,0.5579952597618103
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by kepeng green motifs. The dominant motifs include wijaya kusuma flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by beige motifs. the dominant motif elements appear to be stylized flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced layout. small dots are interspersed throughout the design, adding texture and detail to the overall composition.",Malang,malang,malang,0.9764434099197388,True,hard,0.9764434099197388
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Bengkel (Puspavardhati Sandhiya).jpg,"The batik fabric features the Malang motif, characterized by orange, red motifs. The dominant motifs include roses and dusk. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by orange, red, purple, and white motifs. the dominant motif elements include flowers and abstract shapes resembling leaves or petals. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that flows from one side to another. small white dots are interspersed throughout the design, adding texture and detail to the overall composition.",Malang,malang,malang,0.9113131165504456,True,hard,0.9113131165504456
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 23 Batik Kantil (Sarang Lebah).jpg,"The batik fabric features the Malang motif, characterized by dark blue motifs. The dominant motifs include hibiscus and beehive. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by light blue motifs. the dominant motif elements appear to be small flowers and leaves scattered throughout the fabric. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. isen-isen, represented by small dots and short lines, fills some areas between larger motifs, adding texture and detail to the overall composition.",Malang,malang,malang,0.9560754895210266,True,hard,0.9560754895210266
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Wagastu (Bon Kelengkeng).jpg,"The batik fabric features the Malang motif, characterized by navy blue, brick red motifs. The dominant motifs include longan tree. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep blue, gold, and brown motifs. the dominant motif elements appear to be abstract floral patterns interspersed with small dots and short lines. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that varies in density and spacing along different sections.",Malang,malang,malang,0.35314735770225525,True,hard,0.35314735770225525
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 28 Batik Soendari (Sekartaji Latar Daun Bambu).jpg,"The batik fabric features the Malang motif, characterized by red motifs. The dominant motifs include bamboo leaf and sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by red motifs. the dominant motif elements include stylized faces and leaf-like shapes. these motifs are arranged in a repeating pattern across the fabric, with some faces spaced apart while others form smaller clusters. there are no isen-isens visible in this particular section of the batik.",Malang,malang,malang,0.9732332825660706,True,hard,0.9732332825660706
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Lana (Parang Anggrek).jpg,"The batik fabric features the Malang motif, characterized by brown motifs. The dominant motifs include orchid flower. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by beige motifs. the dominant motif elements appear to be stylized palm trees and abstract wave-like forms. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that alternates between dense clusters and more sparse areas. small dots and short lines are interspersed throughout, adding texture and detail to the design.",Malang,malang,malang,0.7888545393943787,True,hard,0.7888545393943787
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Bengkel (Ukel Kelana).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, white, red, blue, yellow motifs. the dominant motifs include stylized faces and abstract spiral designs. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that flows from one side to another. small dots and short lines act as isen-isens, adding texture and detail between larger motifs.",Malang,malang,malang,0.942414402961731,True,hard,0.942414402961731
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Wagastu (Sulur Wiji Timun).jpg,"The batik fabric features the Malang motif, characterized by chocolate, orange motifs. The dominant motifs include cucumber plant. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, orange, and blue motifs. the dominant motif elements appear to be abstract leaf-like shapes and small circular designs. these motifs are arranged diagonally across the fabric, creating a flowing pattern that emphasizes movement and symmetry. the spacing between the motifs varies slightly but remains relatively consistent throughout the design, ensuring a balanced distribution. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition.",Malang,malang,malang,0.8660508394241333,True,hard,0.8660508394241333
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Krajan (Parang Lombok).jpg,"The batik fabric features the Malang motif, characterized by red, black motifs. The dominant motifs include chili plant and classic pattern. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by red, black, and white motifs. the dominant motif elements include stylized leaves and abstract forms resembling birds or serpentine figures. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. small dots and lines are interspersed throughout, adding texture and detail to the overall composition.",Malang,malang,malang,0.8216343522071838,True,hard,0.8216343522071838
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Hamparan Rintik (Tasik Madu).jpg,"The batik fabric features the Malang motif, characterized by violet motifs. The dominant motifs include bee. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by white motifs against a deep blue background. the dominant motif elements include stylized bees and honeycomb structures. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations. some areas have more closely spaced motifs, while others feature larger gaps between them. there are no clear signs of isen-isens or other decorative fillers within this particular section of the batik.",Malang,malang,malang,0.9081131219863892,True,hard,0.9081131219863892
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Soendari (Trembesi).jpg,"The batik fabric features the Malang motif, characterized by brown, turquoise motifs. The dominant motifs include rain tree. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, white, teal, and gold motifs. the dominant motif elements include stylized leaves, flowers, and star-like shapes. these motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented horizontally and vertically. small dots and lines act as isen-isens, filling gaps between larger motifs.",Malang,malang,malang,0.7730728387832642,True,hard,0.7730728387832642
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Tiepuk (Sekar Jagad Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, blue motifs. The dominant motifs include sekar universe culture. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by black, brown, and beige motifs. the dominant motif elements appear to be geometric shapes, including hexagons and smaller square patterns within larger shapes. these motifs are arranged in a repeating grid pattern, creating a dense and intricate design that covers the entire surface of the fabric. small dots and lines are interspersed between the main motifs, adding texture and detail to the overall composition.",Trenggalek,trenggalek,trenggalek,0.9757383465766907,True,hard,0.9757383465766907
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Tiepuk (Kipas Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by moss green, black motifs. The dominant motifs include fan motif culture and clove flora. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by black, white, and gold motifs. the dominant motif elements appear to be stylized leaves and flowers, arranged in a repeating pattern across the fabric. the motifs are densely packed but evenly spaced, creating a symmetrical design that extends uniformly throughout the entire piece. small dots and short lines can also be seen interspersed among the larger motifs, adding texture and detail to the overall pattern.",Trenggalek,trenggalek,trenggalek,0.9368793964385986,True,hard,0.9368793964385986
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Krajan (Ukel-ukel).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include string of pearls. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black motifs. the dominant motif elements appear to be abstract shapes resembling leaves or feathers. these motifs are arranged in a repeating pattern across the fabric, creating a dense and uniform design. there are no clearly visible isen-isens in this particular section of the batik.",Malang,malang,malang,0.4535021185874939,True,hard,0.4535021185874939
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 14 Singa Duduk (Mitos).jpg,"The batik fabric features the Lamongan motif, characterized by turmeric yellow, black motifs. The dominant motifs include singa duduk. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black and white motifs. the dominant motif elements appear to be stylized birds and abstract cloud-like forms. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",Lamongan,lamongan,lamongan,0.6238970160484314,True,hard,0.6238970160484314
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061002_Gapuro Teratai_2025_FLORA_FAUNA.jpg,"The batik fabric features the Lamongan motif, characterized by cobalt blue, grey motifs. The dominant motifs include lotus and gapuro. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black, blue, and white motifs. the dominant motif elements include stylized birds, floral patterns, and abstract designs resembling leaves or feathers. these motifs are arranged symmetrically on either side of a central vertical line, creating a balanced composition. the spacing between the motifs varies slightly but remains relatively consistent throughout the design, ensuring harmony within the overall pattern. small dots and short lines act as fillers, enhancing the texture and detail of the artwork.",Lamongan,lamongan,lamongan,0.9075153470039368,True,hard,0.9075153470039368
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061003_Gapuro Parang_2024_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue motifs. The dominant motifs include gapuro and parang. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by blue motifs. the dominant motif elements appear to be abstract designs resembling stylized leaves or petals. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations. some areas have more closely spaced motifs, while others feature larger gaps between them. small white isen-isen dots are also visible throughout the background, adding texture to the design.",Lamongan,lamongan,lamongan,0.9263305068016052,True,hard,0.9263305068016052
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 20 Batik Tiepuk (Junjung Derajat Mahkota Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by dark red, pink motifs. The dominant motifs include clove plant flora and kawung motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by black, white, and orange motifs. the dominant motif elements appear to be abstract geometric shapes and small dots. these motifs are arranged in a repeating pattern across the fabric, creating a dense and intricate design. the spacing between the motifs varies slightly but remains relatively consistent throughout the piece.",Trenggalek,trenggalek,trenggalek,0.9376032948493958,True,hard,0.9376032948493958
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 19 Batik Kantil (Bunga Mawar).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, white motifs. The dominant motifs include rose flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, white, and beige motifs. the dominant motif elements include floral patterns and small dots. these motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. isen-isen, represented by small dots and short lines, are also visible, adding texture and detail to the design.",Malang,malang,malang,0.8341366648674011,True,hard,0.8341366648674011
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Kantil (Musahara Gauri).jpg,"The batik fabric features the Malang motif, characterized by foliage green motifs. The dominant motifs include banana tree and phoenix bird. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by vibrant orange, deep red, and rich green motifs. the dominant motif elements include stylized leaves, flowers, and abstract forms resembling骨骼结构。these motifs are arranged in a non-geometric pattern, scattered across the fabric with varying densities and orientations. small dots and short lines act as isen-isens, adding texture and detail to the design.",Malang,malang,malang,0.7774590849876404,True,hard,0.7774590849876404
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 9 Camar Melati.jpg,"The batik fabric features the Lamongan motif, characterized by blue, black motifs. The dominant motifs include seagull and jasmine. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black motifs. the dominant motif elements include stylized birds and floral patterns. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that repeats throughout. small dots and short lines act as isen-isens, adding texture and detail to the design.",Lamongan,lamongan,lamongan,0.9700962901115417,True,hard,0.9700962901115417
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by red motifs. The dominant motifs include wijaya kusuma flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by red, yellow, and green motifs. the dominant motif elements are fern-like plants with star-shaped flowers. these motifs are arranged in a repeating pattern across the fabric, creating a dense and uniform design. small white dots are interspersed between the larger motifs, adding texture and detail to the overall composition.",Malang,malang,malang,0.6497528553009033,True,hard,0.6497528553009033
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Krajan (Bangau Terbang).jpg,"The batik fabric features the Malang motif, characterized by purple, blue motifs. The dominant motifs include stork and cloud. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, blue, red, and yellow motifs. the dominant motif elements are flying birds against a backdrop of clouds. these motifs are arranged in a repeating pattern across the fabric, creating a dense and uniform design that covers the entire surface. there are no isen-isens or other decorative elements visible within this particular section of the batik.",Malang,malang,malang,0.8506247997283936,True,hard,0.8506247997283936
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Rahayu (Kupu-kupu Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, and light brown motifs. The dominant motifs include clove and butterfly. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by black, white, and brown motifs. the dominant motif elements appear to be butterflies and flowers. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition.",Trenggalek,trenggalek,trenggalek,0.6824456453323364,True,hard,0.6824456453323364
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Wagastu (Motif Liris).jpg,"The batik fabric features the Malang motif, characterized by brick red motifs. The dominant motifs include liris pattern and rainwater. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep red and white motifs. the dominant motif elements appear to be abstract geometric shapes resembling interconnected loops or chains. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that alternates between dense clusters and open spaces. small dots and short lines can also be seen interspersed within the larger motifs, adding texture and detail to the design.",Malang,malang,malang,0.5122157335281372,True,hard,0.5122157335281372
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Lana (Candi Padma).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include rafflesia arnoldii and temple. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, white, and yellow motifs. the dominant motif elements include stylized leaves and small architectural structures resembling temples. these motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally and vertically. there are no isen-isens or other decorative elements visible on this particular section of the batik.",Malang,malang,malang,0.9024738073348999,True,hard,0.9024738073348999
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 33 Batik Soendari (Garudeya Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by red, white motifs. The dominant motifs include garudeya, kawung. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the kawung motif, characterized by red and white motifs. the dominant motif elements appear as interconnected circles and ovals forming a dense pattern. these motifs are arranged in a repeating grid-like structure, creating a uniform and intricate design across the fabric. small dots and lines are interspersed between the main motifs, adding texture and detail to the overall pattern.",Malang,kawung,kawung,0.5248509645462036,False,hard,0.5248509645462036
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061010_Bunga Sulur Biji Timun_2025_FLORA-CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue, brown motifs. The dominant motifs include flower and cucumber and tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by brown, blue, and white motifs. the dominant motif elements include stylized flowers and swirling leaves. these motifs are arranged in a repeating pattern across the fabric, creating a dense and intricate design that covers the entire surface. small dots and short lines are interspersed between the larger motifs, adding texture and detail to the overall composition.",Lamongan,lamongan,lamongan,0.9703580141067505,True,hard,0.9703580141067505
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061001_Bandeng Lele Gapuro Lamongan_2025_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, brown motifs. The dominant motifs include milkfish and catfish and gapuro lamongan. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black, gold, and brown motifs. the dominant motif elements appear to be stylized birds and abstract geometric shapes. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",Lamongan,lamongan,lamongan,0.9630472660064697,True,hard,0.9630472660064697
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 5 Sulur Sukun.jpg,"The batik fabric features the Lamongan motif, characterized by white, red, black motifs. The dominant motifs include breadfruit tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, black, and white motifs. the dominant motif elements appear to be stylized leaves and flowers, interspersed with small dots that act as isen-isens. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. the leaves and flowers are oriented in various directions, contributing to the overall dynamic appearance of the piece.",Lamongan,lamongan,lamongan,0.9285719990730286,True,hard,0.9285719990730286
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 30 Batik Soendari (Noni Latar Gedeg).jpg,"The batik fabric features the Malang motif, characterized by brown motifs. The dominant motifs include dutch lady. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, white, and beige motifs. the dominant motif elements include geometric shapes resembling a repeating grid pattern. these motifs are arranged in a symmetrical manner, with the central area featuring two figures flanked by a tree on one side. the background is filled with small dots and short lines that act as fillers between larger motifs.",Malang,malang,malang,0.9094877243041992,True,hard,0.9094877243041992
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Sukun (Batik Akar Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by cream, green motifs. The dominant motifs include breadfruit leaf and kawung. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, red, and beige motifs. the dominant motif elements appear to be abstract leaf-like shapes and circular forms resembling berries or seeds. these motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally and vertically. there are no isen-isens or other decorative elements visible on this particular section of the batik.",Malang,malang,malang,0.9228516221046448,True,hard,0.9228516221046448
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Soendari (Bunga Apel).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include dragon. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep blue motifs. the dominant motif elements appear to be abstract geometric shapes resembling interconnected circles and star-like figures. these motifs are arranged in a repeating pattern that covers much of the fabric's surface area, creating a dense and intricate design. there are no clear signs of isen-isens or other decorative fillers within this particular section of the batik.",Malang,malang,malang,0.7609214186668396,True,hard,0.7609214186668396
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Kantil (Burung Perkutut).jpg,"The batik fabric features the Malang motif, characterized by green, pink motifs. The dominant motifs include turtledove and grape fruit, bunga anggrek. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by dark green motifs. the dominant motif elements include fern plants and birds. these motifs are arranged in a repeating grid pattern, spaced evenly throughout the fabric, creating a dense yet balanced design. small dots and short lines act as isen-isens, adding texture and detail to the overall composition.",Malang,malang,malang,0.6238106489181519,True,hard,0.6238106489181519
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Soendari (Lereng Singa Kawung).jpg,"The batik fabric features the Malang motif, characterized by brown, green motifs. The dominant motifs include lotus and lion. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, blue, and red motifs. the dominant motif elements appear to be abstract geometric shapes and possibly stylized animal heads. these motifs are arranged in a repeating pattern that creates a dense, intricate design across the fabric. the spacing between the motifs varies slightly but remains relatively consistent throughout the piece, giving it a structured yet dynamic appearance.",Malang,malang,malang,0.5749129056930542,True,hard,0.5749129056930542
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Rahayu (Sido Asih Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by maroon, black motifs. The dominant motifs include clove and gurdo motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by deep red motifs. the dominant motif elements appear to be stylized leaves and flowers. these motifs are arranged in a repeating pattern across the fabric, creating a dense and intricate design. small white dots are interspersed among the larger motifs, adding texture and detail to the overall composition.",Trenggalek,trenggalek,trenggalek,0.9744184017181396,True,hard,0.9744184017181396
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Kantil (Merak Wolak-walik).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, pink motifs. The dominant motifs include chrysanthemum flower and peacock. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by red, blue, and white motifs. the dominant motif elements include peacocks, butterflies, and floral patterns. these motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design.",Malang,malang,malang,0.7075459361076355,True,hard,0.7075459361076355
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 29 Batik Soendari (Sekartaji Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by black, white motifs. The dominant motifs include sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black and white motifs. the dominant motif elements appear to be circular designs and stylized faces. these motifs are arranged in a repeating grid pattern, with moderate spacing between each element. the overall arrangement suggests symmetry along both horizontal and vertical axes, creating a balanced and structured design.",Malang,malang,malang,0.7804552912712097,True,hard,0.7804552912712097
