Image Path,Nama,CLASS,CAPTION_EN
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang27.jpg,jlamprang27.jpg,jlamprang,"The fabric features a 'jlamprang' batik pattern with two distinct sections. On the left side, the background is dark brown, adorned with motifs in shades of gold and cream, forming intricate geometric patterns with elongated oval shapes and intersecting lines. The right side has a deep blue background with motifs in lighter blue and white, showcasing circular designs with cross-like structures at their centers, surrounded by smaller floral elements. Both sections display symmetrical arrangements with repeating grids, creating a balanced and harmonious appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang28.jpg,jlamprang28.jpg,jlamprang,"The fabric features a light gray background with motifs in slightly darker shades of gray. The main motifs are small, intricate floral shapes that resemble stylized flowers with multiple petals, arranged symmetrically within diamond-shaped frames. These diamond frames are connected by thin lines, creating a repeating grid pattern across the entire surface. The layout is highly symmetrical and organized, forming a uniform and continuous design throughout the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang29.jpg,jlamprang29.jpg,jlamprang,"The batik fabric features a background color of grayish-blue, with motifs in shades of brown and yellow. The main shapes include circular and diamond patterns, with the circles containing diagonal lines and floral elements resembling stylized flowers or leaves. The diamonds are filled with intricate lattice designs. The layout is symmetrical, with repeating grids of these motifs arranged in an orderly fashion, creating a balanced and harmonious pattern across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang3.jpg,jlamprang3.jpg,jlamprang,"The batik fabric features a background color of mustard yellow, with motifs in red, blue, and turquoise. The main motifs are circular designs with intricate geometric patterns resembling stylized flowers or snowflakes, characterized by intersecting lines and dots forming symmetrical shapes. These motifs are arranged in a repeating grid pattern, evenly spaced across the fabric, creating a balanced and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang30.jpg,jlamprang30.jpg,jlamprang,"The fabric features a deep blue background with white motifs characteristic of the 'jlamprang' class. The main shapes include intricate floral designs, with each motif consisting of stylized flowers and swirling leaves connected by delicate, curving lines. The pattern is densely packed and arranged in a repeating grid, creating a symmetrical and continuous design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang31.jpg,jlamprang31.jpg,jlamprang,"The batik fabric features a red background with motifs in green, blue, and white. The main motifs are circular designs resembling snowflakes or stars, each with eight points radiating from a central circle. These motifs are arranged in a repeating grid pattern, evenly spaced across the fabric. Surrounding the central circles are smaller floral and abstract shapes, adding to the intricate design. The overall layout is symmetrical, creating a balanced and harmonious appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang32.jpg,jlamprang32.jpg,jlamprang,"The fabric features a green background with circular motifs in various colors, including blue, orange, and red. Each motif contains a central design resembling a flower or sunburst pattern, surrounded by dots and intricate details. The layout is a repeating grid, with each circle evenly spaced and aligned in rows and columns, creating a symmetrical and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang33.png,jlamprang33.png,jlamprang,"The fabric features a background of white with motifs in red, green, and blue. The main motifs are circular designs with intricate geometric patterns, including lines and dots forming abstract shapes resembling stylized floral or sun-like structures. Each motif is surrounded by a gray outline, creating a distinct separation between the colors. The layout is symmetrical, with the motifs arranged in a repeating grid pattern, evenly spaced to maintain balance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang34.jpg,jlamprang34.jpg,jlamprang,"The batik fabric features a background of mustard yellow with motifs in red, blue, and green. The main motifs are circular with intricate geometric patterns resembling stylized flowers or snowflakes, characterized by intersecting lines forming star-like shapes at the center. These motifs are arranged in a repeating grid pattern, creating a symmetrical and orderly layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang35.jpg,jlamprang35.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and turquoise. The main motifs are circular with intricate floral designs, consisting of petal-like shapes radiating from the center. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The design elements are interconnected by thin lines, forming a cohesive and balanced appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang36.jpg,jlamprang36.jpg,jlamprang,"The batik fabric features a dark background with motifs in red and cream colors. The main motifs are circular, with intricate floral designs inside each circle. The circles are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The floral patterns within the circles have detailed petal-like structures, adding complexity to the overall design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang37.png,jlamprang37.png,jlamprang,"The batik fabric features a background of alternating green and blue segments, with motifs in red, white, and black. The main motifs consist of geometric patterns resembling interconnected lines and dots, forming abstract shapes that resemble stylized floral or star-like designs. These motifs are arranged in a symmetrical pattern, with each segment containing a central motif surrounded by curved and angular lines, creating a repeating grid layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang38.jpg,jlamprang38.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and green. The main motifs are circular designs resembling stylized flowers or rosettes, each with a central dot surrounded by symmetrical petal-like shapes. These motifs are arranged in a repeating grid pattern, with each circle evenly spaced from the others, creating a symmetrical and orderly layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang39.jpg,jlamprang39.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and turquoise. The main motifs are circular designs with intricate patterns resembling stylized flowers or rosettes, each containing a central dot surrounded by symmetrical petal-like shapes. These motifs are arranged in a repeating grid pattern, evenly spaced to create a balanced and symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang4.png,jlamprang4.png,jlamprang,"The fabric features a repeating pattern of circular motifs with a white background. The main colors of the motifs are blue, red, and green. Each motif consists of geometric shapes resembling stylized floral patterns with central dots and interconnected lines forming petal-like structures. The layout is symmetrical, with each circle evenly spaced and aligned in a grid-like arrangement, creating a harmonious and balanced design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang40.jpg,jlamprang40.jpg,jlamprang,"The fabric features a repeating pattern of circular motifs on a mustard yellow background. The main motifs are in red, blue, and green, each with a central dot surrounded by eight elongated teardrop shapes pointing outward, creating a star-like appearance. These motifs are arranged in a grid layout, with each circle evenly spaced from the others, forming a symmetrical and orderly design. Smaller star-shaped accents are interspersed between the circles, adding to the intricate pattern."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang41.jpg,jlamprang41.jpg,jlamprang,"The fabric features a background color of maroon with motifs in shades of pink and beige. The main motifs include floral shapes, such as four-petaled flowers and stylized leaves, along with abstract curves forming intricate patterns. The layout is symmetrical, with repeating grids of these floral designs and geometric lines creating a balanced and harmonious appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang42.png,jlamprang42.png,jlamprang,"The fabric features a background composed of alternating green and blue segments, with motifs in white. The main motifs include circular designs with intricate geometric patterns, consisting of straight lines and small dots forming abstract shapes. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang43.png,jlamprang43.png,jlamprang,"The fabric features a background composed of alternating green and white sections, with motifs in red, blue, and white. The main motifs include geometric shapes such as circles, diamonds, and abstract lines forming intricate patterns. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. Each motif is interconnected with curved lines and dots, contributing to a cohesive design typical of the 'jlamprang' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang44.png,jlamprang44.png,jlamprang,"The fabric features a repeating pattern of circular motifs on a white background. The motifs are in three colors: red, green, and blue. Each motif consists of a central circle surrounded by geometric lines forming a star-like shape with eight points, connected by smaller circles at the intersections. The layout is symmetrical, with each motif evenly spaced in a grid arrangement, creating a balanced and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang45.png,jlamprang45.png,jlamprang,"The fabric features a repeating pattern of circular motifs on a white background. The main colors of the motifs are red, green, and blue. Each motif consists of a central circle surrounded by geometric lines and shapes, including chevrons and dots, creating a symmetrical design. The motifs are arranged in a grid-like pattern, with each circle evenly spaced from the others, forming a harmonious and balanced layout."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang46.jpg,jlamprang46.jpg,jlamprang,"The batik fabric features a vibrant background with a repeating pattern of circular motifs. The background color is a light yellow, and the motifs are primarily in red, blue, and green hues. Each motif consists of a central flower-like shape with petals radiating outward, surrounded by intricate geometric lines forming a starburst effect. The motifs are arranged in a symmetrical grid pattern, with each circle evenly spaced from the others, creating a harmonious and balanced design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang47.jpg,jlamprang47.jpg,jlamprang,"The batik fabric features a deep purple background with motifs in green and gold. The main motifs include hexagonal shapes with intricate designs inside, surrounded by starburst-like patterns radiating outward. These motifs are interspersed with smaller floral elements that have multiple petals, creating a dense and ornate appearance. The layout is symmetrical, with the motifs evenly distributed across the fabric, forming a repeating pattern that enhances the overall visual harmony."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang48.jpg,jlamprang48.jpg,jlamprang,"The batik fabric features a yellow background with motifs in blue, green, red, and white. The main motifs are circular designs with intricate patterns, including star-like shapes and geometric lines radiating from the center. Each circle contains a central dot surrounded by symmetrical elements resembling flowers or sunbursts. The layout is a repeating grid pattern, with each motif evenly spaced and aligned in rows and columns, creating a symmetrical and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang49.jpg,jlamprang49.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and green. The main motifs are circular designs with intricate patterns resembling stylized flowers or snowflakes, each containing a central dot surrounded by symmetrical lines and smaller dots. These motifs are arranged in a repeating grid pattern, creating a symmetrical and orderly layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang5.jpg,jlamprang5.jpg,jlamprang,"The batik fabric features a yellow background with repeating motifs in red, blue, and green. The main motifs are circular with a central dot surrounded by eight evenly spaced lines forming a star-like shape, each line ending in a small circle. These motifs are arranged in a grid pattern, alternating between the three colors in rows and columns, creating a symmetrical and orderly layout. Small star-shaped accents are interspersed between the larger circles, adding to the intricate design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang50.jpg,jlamprang50.jpg,jlamprang,"The batik fabric features a background color of mustard yellow, with motifs in red, blue, and green. The main motifs are circular designs resembling stylized flowers or rosettes, each with a central dot surrounded by petal-like shapes and intricate geometric lines. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang51.png,jlamprang51.png,jlamprang,"The fabric features a white background with motifs in red, green, and blue. The main shapes are circular patterns with intricate geometric lines forming abstract designs within each circle. These motifs are arranged in a repeating grid pattern, with each circle surrounded by smaller square and rectangular shapes that connect to form a symmetrical layout."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang52.png,jlamprang52.png,jlamprang,"The batik fabric features a white background with motifs in blue, red, and green. The main motif is a circular design with intricate geometric patterns, including lines and dots forming a symmetrical arrangement. Surrounding the central motif are additional elements resembling abstract shapes and smaller geometric designs, creating a repeating pattern that appears to be arranged in a radial layout. The motifs are interconnected with thin black outlines, enhancing their visibility against the white background."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang53.jpg,jlamprang53.jpg,jlamprang,"The batik fabric features a background color of mustard yellow, with motifs in red, blue, green, and turquoise. The main motifs are circular shapes with intricate floral designs, each containing a central dot surrounded by petal-like patterns and geometric lines. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang54.jpg,jlamprang54.jpg,jlamprang,"The fabric features a vibrant background of yellow with motifs in red, blue, and turquoise. The main motifs are circular floral designs with intricate patterns resembling stylized flowers or rosettes, each containing a central dot surrounded by petal-like shapes. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The design is dense, with small geometric lines and dots filling the spaces between the larger floral elements, enhancing the overall complexity and visual richness of the batik."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang55.png,jlamprang55.png,jlamprang,"The fabric features a background of alternating yellow and blue segments, with motifs in red, green, and blue. The main motifs consist of geometric shapes resembling stylized flowers or wheels with circular centers and radiating lines, surrounded by smaller circles and dots. These motifs are arranged in a repeating pattern that is symmetrical and interlocking, creating a continuous design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang56.jpg,jlamprang56.jpg,jlamprang,"The batik fabric features a background color of mustard yellow, with motifs in red, blue, and green. The main motifs are circular shapes with intricate floral designs, consisting of petal-like structures and geometric lines radiating from the center. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang57.jpg,jlamprang57.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and green. The main motifs are circular shapes containing intricate geometric patterns resembling stylized flowers or stars, with intersecting lines forming symmetrical designs within each circle. The layout is a repeating grid pattern, where the circles are evenly spaced and aligned in rows and columns, creating a harmonious and balanced appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang58.jpg,jlamprang58.jpg,jlamprang,"The batik fabric features a vibrant yellow background with motifs in red, blue, green, and white. The main motifs are circular shapes resembling stylized flowers or rosettes, each with intricate patterns of lines and dots radiating from the center. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The design is dense and evenly spaced, contributing to a visually striking and balanced appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang59.jpg,jlamprang59.jpg,jlamprang,"The fabric features a yellow background with motifs in red, blue, and turquoise. The main motifs are circular designs with intricate patterns resembling stylized flowers or snowflakes, each containing a central dot surrounded by symmetrical lines and smaller geometric shapes. The motifs are arranged in a repeating grid pattern, with each circle evenly spaced from the others, creating a symmetrical and orderly layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang6.jpg,jlamprang6.jpg,jlamprang,"The fabric features a repeating pattern of circular motifs on a yellow background. The motifs are primarily red, blue, and turquoise, each with intricate geometric designs resembling stylized flowers or stars. Each motif consists of a central dot surrounded by intersecting lines forming a symmetrical shape. The layout is a grid-like arrangement where the motifs are evenly spaced and aligned in rows and columns, creating a uniform and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang60.png,jlamprang60.png,jlamprang,"The fabric features a vibrant background with a teal color, adorned with motifs in pink, blue, and yellow. The main motifs consist of geometric shapes resembling stylized floral patterns with circular centers and angular lines extending outward. These motifs are arranged in a symmetrical pattern, with the pink motif centrally positioned and surrounded by yellow and teal segments that contain abstract curves and dots. The overall design is repetitive, creating a harmonious and balanced layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang61.png,jlamprang61.png,jlamprang,"The batik fabric features a white background with motifs in red, green, and blue. The main motifs are circular designs with intricate geometric patterns consisting of lines, dots, and angular shapes that form abstract, symmetrical patterns within each circle. These motifs are arranged in a repeating grid pattern, with each circle evenly spaced from the others, creating a balanced and orderly layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang62.jpg,jlamprang62.jpg,jlamprang,"The fabric features a vibrant background of mustard yellow, adorned with circular motifs in red, blue, and green. Each motif consists of a central star-like design with eight points, surrounded by intricate geometric patterns. The motifs are arranged in a repeating grid pattern, creating a symmetrical and orderly layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang63.png,jlamprang63.png,jlamprang,"The fabric features a vibrant batik design with a background composed of alternating segments in yellow, teal, and blue. The motifs are primarily geometric shapes, including stylized floral patterns with central dots and radiating lines, as well as abstract crosses and circles. These motifs are arranged in a symmetrical layout, forming a repeating pattern across the fabric. The overall design is intricate, with each motif connected by curved lines that create a harmonious flow throughout the piece."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang64.jpg,jlamprang64.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and green. The main motifs are circular designs resembling stylized flowers or geometric patterns, each with a central dot surrounded by intersecting lines forming star-like shapes. These motifs are arranged in a repeating grid pattern, evenly spaced across the fabric, creating a symmetrical and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang65.jpg,jlamprang65.jpg,jlamprang,"The fabric features a background color of dark maroon with motifs in shades of pink and cream. The main motifs are floral shapes, consisting of central rosettes surrounded by smaller flowers and leaves, connected by swirling lines and geometric patterns. These motifs are arranged in a repeating grid pattern, with each motif bordered by cream-colored decorative elements that create a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang66.jpg,jlamprang66.jpg,jlamprang,"The fabric features a repeating pattern of circular motifs on a yellow background. The main colors of the motifs are red, blue, and green, with accents of black and white. Each circle contains a symmetrical design resembling stylized flowers or geometric shapes with four petals or points extending outward from the center. The motifs are arranged in a grid pattern, with each circle evenly spaced from its neighbors, creating a uniform and orderly appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang67.jpg,jlamprang67.jpg,jlamprang,"The fabric features a yellow background with motifs in red, blue, and turquoise. The main motifs are circular shapes resembling stylized flowers or rosettes, each with intricate geometric patterns inside. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang68.png,jlamprang68.png,jlamprang,"The batik fabric features a background composed of alternating segments in yellow and blue, with the motifs primarily in pink and yellow. The main motif is a circular design with a pink center surrounded by intricate geometric patterns consisting of lines and dots, forming a symmetrical arrangement. This central motif is bordered by a yellow outline that integrates additional decorative elements, including smaller geometric shapes and curves. The overall pattern is symmetrical and repetitive, with the motifs arranged in a balanced and orderly fashion across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang69.png,jlamprang69.png,jlamprang,"The fabric features a white background with motifs in blue, red, and green colors. The main motifs are circular designs with intricate geometric patterns, including lines and dots radiating from a central point, creating a star-like appearance. These motifs are arranged in a repeating grid pattern, with each circle evenly spaced from the others, forming a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang7.jpg,jlamprang7.jpg,jlamprang,"The fabric features a vibrant background of mustard yellow, adorned with repeating motifs in red, blue, green, and turquoise. The main motifs are circular designs resembling stylized flowers or rosettes, each with intricate patterns of lines and dots forming symmetrical shapes. These motifs are arranged in a grid pattern, evenly spaced and aligned both horizontally and vertically, creating a balanced and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang70.png,jlamprang70.png,jlamprang,"The batik fabric features a white background with motifs in green, red, and blue. The main motifs consist of circular designs with intricate geometric patterns, including lines and dots forming abstract shapes. These motifs are arranged in a symmetrical layout, with each circle overlapping slightly to create a repeating pattern across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang71.jpg,jlamprang71.jpg,jlamprang,"The batik fabric features a repeating pattern of circular motifs on a beige background. The main colors of the motifs are red, blue, and green, each with intricate designs resembling stylized flowers or geometric shapes. The motifs are arranged in a symmetrical grid layout, with each circle surrounded by smaller decorative elements that create a balanced and harmonious appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang72.png,jlamprang72.png,jlamprang,"The batik fabric features a white background with motifs in red, green, and blue. The main motifs are circular designs with intricate geometric patterns consisting of lines and dots forming star-like shapes at the center. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. Each motif is separated by thin white lines, enhancing the contrast between the colors and the background."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang73.jpg,jlamprang73.jpg,jlamprang,"The fabric features a vibrant background with a repeating pattern of circular motifs in red, blue, green, and turquoise, set against a mustard-yellow backdrop. Each motif consists of intricate floral designs with petal-like shapes radiating from the center, surrounded by smaller geometric patterns. The layout is symmetrical, with the motifs arranged in a grid-like formation, creating a harmonious and balanced appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang74.jpg,jlamprang74.jpg,jlamprang,"The batik fabric features a vibrant background with a yellow hue, adorned with circular motifs in red, blue, and green. Each motif consists of intricate floral patterns with symmetrical designs, including star-like shapes and interconnected lines forming a central point. The motifs are arranged in a repeating grid pattern, creating a harmonious and balanced layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang75.jpg,jlamprang75.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and green. The main motifs are circular shapes with intricate floral designs, each containing a central star-like pattern surrounded by petal-like elements. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The design is consistent and evenly spaced, contributing to a harmonious and balanced appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang76.jpg,jlamprang76.jpg,jlamprang,"The batik fabric features a vibrant background of yellow with circular motifs in red, blue, and green. Each motif consists of a central star-like shape surrounded by symmetrical lines extending outward, resembling a flower or geometric starburst. The motifs are arranged in a repeating grid pattern, with each circle evenly spaced from the others, creating a symmetrical and orderly layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang77.jpg,jlamprang77.jpg,jlamprang,"The batik fabric features a background color of mustard yellow, with motifs in red, green, and blue. The main motifs are circular shapes containing intricate star-like patterns with eight points each, surrounded by smaller geometric designs. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang78.jpg,jlamprang78.jpg,jlamprang,"The fabric features a yellow background with motifs in red, blue, and green. The main motifs are circular shapes containing a central dot surrounded by eight outward-pointing lines, resembling stylized flowers or stars. These motifs are arranged in a repeating grid pattern, with each circle evenly spaced from the others, creating a symmetrical and orderly layout."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang79.jpg,jlamprang79.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and green. The main motifs are circular designs resembling stylized flowers or geometric patterns, each with a central dot surrounded by symmetrical lines and shapes. These motifs are arranged in a repeating grid pattern, evenly spaced across the fabric, creating a balanced and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang8.png,jlamprang8.png,jlamprang,"The batik fabric features a yellow background with motifs in pink, teal, and blue. The main motifs are circular designs with intricate geometric patterns consisting of intersecting lines and dots, creating a symmetrical appearance. These motifs are arranged in a repeating grid pattern, with each circle overlapping slightly with adjacent ones, forming a continuous and harmonious layout."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang80.jpg,jlamprang80.jpg,jlamprang,"The fabric features a repeating pattern of circular motifs on a yellow background. The motifs are primarily red, blue, and green, each with a central star-like design surrounded by petal shapes. These motifs are arranged in a grid layout, creating a symmetrical and orderly appearance. Smaller decorative elements are interspersed between the circles, enhancing the overall intricate design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang81.jpg,jlamprang81.jpg,jlamprang,"The batik fabric features a black background with motifs in red and cream colors. The main motifs are circular, resembling stylized floral designs with intricate patterns inside each circle. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang82.png,jlamprang82.png,jlamprang,"The fabric features a white background with motifs in blue, red, and green. The main motifs are circular designs with intricate geometric patterns, including lines and dots radiating from a central point, resembling stylized flowers or suns. These motifs are arranged in a repeating grid pattern, with each circle surrounded by smaller decorative elements that include abstract shapes like crosses and dots. The overall layout is symmetrical, creating a balanced and harmonious appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang83.jpg,jlamprang83.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and green. The main motifs are circular shapes containing star-like patterns with eight points each, surrounded by intricate geometric lines. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang84.png,jlamprang84.png,jlamprang,"The batik fabric features a background color of yellow with motifs in red, blue, and green. The main motifs consist of circular shapes with intricate geometric patterns, including lines and dots forming abstract designs within each circle. The layout is symmetrical, with the motifs arranged in a repeating grid pattern, creating a harmonious and balanced appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang85.png,jlamprang85.png,jlamprang,"The batik fabric features a background color of yellow with motifs in blue, pink, and green. The main motifs consist of geometric shapes, including circles and lines that form intricate patterns resembling stylized floral or abstract designs. The layout is symmetrical, with repeating circular patterns arranged in a grid-like fashion, creating a harmonious and balanced appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang86.png,jlamprang86.png,jlamprang,"The fabric features a repeating pattern of circular motifs with a white background. The main colors of the motifs are red, green, and blue. Each motif consists of a central circle surrounded by white geometric lines forming a maze-like design with small dots at intersections. The layout is symmetrical, with each motif evenly spaced in a grid arrangement, creating a balanced and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang87.png,jlamprang87.png,jlamprang,"The batik fabric features a background composed of multiple overlapping circular motifs in red, green, and blue. The main motifs include geometric shapes such as crosses with square centers and angular lines forming star-like patterns. These motifs are arranged in a scattered layout, with each circle containing distinct designs that do not follow a strict grid or symmetrical pattern. The overall design is intricate, with the motifs overlapping slightly, creating a dynamic and layered appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang88.jpg,jlamprang88.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and green. The main motifs are circular designs with intricate floral patterns, consisting of eight-pointed star-like shapes radiating from the center. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. Each circle is bordered by a thin line, enhancing the geometric structure of the design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang89.jpg,jlamprang89.jpg,jlamprang,"The batik fabric features a yellow background with motifs in red, blue, and turquoise. The main motifs are circular with intricate geometric patterns resembling stylized flowers or snowflakes, characterized by intersecting lines forming a symmetrical design within each circle. The layout is a repeating grid pattern, with the circles evenly spaced and aligned in rows and columns, creating a harmonious and orderly appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang9.jpg,jlamprang9.jpg,jlamprang,"The fabric features a background color of beige with motifs in red, blue, and green. The main motifs are circular shapes containing intricate geometric patterns resembling stylized flowers or snowflakes, with lines radiating from the center and small dots at intersections. These motifs are arranged in a repeating grid pattern, alternating between the three colors in a symmetrical layout, creating a visually balanced and orderly design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/jlamprang/jlamprang90.jpg,jlamprang90.jpg,jlamprang,"The batik fabric features a vibrant background of mustard yellow, adorned with circular motifs in shades of red, blue, teal, and pink. Each motif consists of intricate floral patterns with symmetrical designs, including petal-like shapes and central dots. The motifs are arranged in a repeating grid pattern, evenly spaced and aligned to create a harmonious and balanced layout across the fabric."
