name,class,image_path,caption_en,split,caption_id
parang53.jpg,parang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang53.jpg,"The batik fabric features the parang motif, characterized by a brown background and white motifs. The main motifs consist of elongated, teardrop-shaped forms that resemble stylized leaves or petals, arranged in a diagonal pattern across the fabric. These larger shapes are interspersed with smaller, circular 'isen-isen' elements that fill the spaces between them, creating a dense and intricate design. The overall layout follows a repeating grid-like structure, enhancing the symmetry and balance of the composition.",train,"Kain batiknya bermotif parang dengan ciri khas latar belakang coklat dan motif putih. Motif utamanya berupa bentuk memanjang berbentuk tetesan air mata menyerupai stil daun atau kelopak bunga, disusun dengan pola diagonal pada kain. Bentuk-bentuk yang lebih besar ini diselingi dengan elemen-elemen 'isen-isen' yang lebih kecil dan melingkar yang mengisi ruang di antara mereka, menciptakan desain yang padat dan rumit. Tata letak keseluruhan mengikuti struktur seperti kisi-kisi yang berulang, meningkatkan simetri dan keseimbangan komposisi."
sidomukti9.jpg,sidomukti,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti9.jpg,"The batik fabric features the sidomukti motif, characterized by a deep maroon background and intricate gold and black motifs. The main motifs consist of diamond-shaped patterns filled with small dots and lines, creating a sense of depth and texture. These diamonds are arranged in a diagonal grid pattern, interspersed with smaller, more detailed elements that add complexity to the design. The 'isen-isen' (small dots or lines) fill the spaces between the larger motifs, enhancing the overall richness of the pattern.",train,"Kain batiknya bermotif sidomukti dengan ciri khas latar belakang merah marun dan motif emas dan hitam yang rumit. Motif utamanya terdiri dari pola berbentuk berlian yang diisi titik dan garis kecil, menciptakan kesan mendalam dan tekstur. Berlian ini disusun dalam pola kotak diagonal, diselingi dengan elemen yang lebih kecil dan lebih detail sehingga menambah kerumitan pada desain. 'Isen-isen' (titik atau garis kecil) mengisi ruang di antara motif yang lebih besar, sehingga menambah kekayaan pola secara keseluruhan."
sidoluhur91.jpg,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur91.jpg,"The batik fabric features the sidoluhur motif, characterized by a dark blue background and beige motifs. The main motifs include stylized flowers, leaves, and abstract curves, interspersed with small dots and lines that fill the spaces between them. These elements create a repeating grid-like pattern across the fabric, with each section containing a variation of these motifs arranged in a symmetrical manner.",train,"Kain batiknya bermotif sidoluhur dengan ciri khas latar belakang biru tua dan motif krem. Motif utamanya meliputi bunga, daun, dan lengkung abstrak, diselingi titik dan garis kecil yang mengisi ruang di antaranya. Elemen-elemen ini menciptakan pola seperti kisi-kisi yang berulang di seluruh kain, dengan setiap bagian berisi variasi motif yang disusun secara simetris."
sidoluhur14.jpg,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur14.jpg,"The batik fabric features the sidoluhur motif, characterized by a dark blue background and gold motifs. The main motifs include stylized flowers and leaves, with intricate details such as small dots and lines filling the spaces between them. These elements create a sense of depth and texture within each flower shape. The layout follows a repeating grid pattern, with the motifs arranged in a symmetrical manner across the fabric.",train,"Kain batiknya bermotif sidoluhur dengan ciri khas latar belakang biru tua dan motif emas. Motif utamanya meliputi bunga dan daun bergaya, dengan detail rumit seperti titik dan garis kecil yang mengisi ruang di antara keduanya. Elemen-elemen ini menciptakan kesan kedalaman dan tekstur dalam setiap bentuk bunga. Tata letaknya mengikuti pola kotak-kotak yang berulang, dengan motif disusun secara simetris di seluruh kain."
Motif Liris,Malang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Wagastu (Motif Liris).jpg,"The batik fabric features the Malang motif, characterized by brick red tones. The main motifs include liris pattern and rainwater, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.",train,"Kain batiknya menampilkan motif Malang yang bercirikan warna merah bata. Motif utamanya antara lain pola liris dan air hujan, dengan detail rumit yang membentuk identitas visualnya. 'isen-isen' terdiri dari pola halus yang mengisi ruang di antara motif yang lebih besar, menambah tekstur dan kedalaman pada desain. Polanya muncul dalam susunan geometris, menciptakan komposisi yang serasi dan seimbang di seluruh permukaan."
srikaton119.jpg,srikaton,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton119.jpg,"The batik fabric features the srikaton motif, characterized by a dark blue background and gold motifs. The main motifs include intricate floral designs with detailed petals and leaves, some resembling lotus flowers, while others have more abstract curvilinear forms. These motifs are filled with small dots in various shades of gold and brown, creating a textured appearance within each petal and leaf. The layout follows a repeating grid pattern, with motifs arranged diagonally across the fabric, ensuring symmetry and balance throughout the design.",train,"Kain batiknya bermotif srikaton dengan ciri khas latar belakang biru tua dan motif emas. Motif utamanya meliputi desain bunga yang rumit dengan detail kelopak dan daun, beberapa menyerupai bunga teratai, sementara yang lain memiliki bentuk lengkung yang lebih abstrak. Motif-motif ini diisi dengan titik-titik kecil dalam berbagai corak emas dan coklat, menciptakan tampilan bertekstur pada setiap kelopak dan daun. Tata letaknya mengikuti pola kisi-kisi yang berulang, dengan motif yang disusun secara diagonal di seluruh kain, memastikan simetri dan keseimbangan di seluruh desain."
sekarjagad91.jpg,sekarjagad,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad91.jpg,"The batik fabric features the sekarjagad motif, characterized by a golden-yellow background and intricate blue and purple floral patterns. The main motifs include stylized flowers with detailed petals and leaves, along with swirling tendrils that add complexity to the design. Small dots and lines fill the spaces between the larger elements, creating a sense of depth and texture. The layout follows a repeating grid pattern, with each section containing a similar arrangement of motifs, ensuring a harmonious and balanced overall appearance.",train,"Kain batiknya menampilkan motif sekarjagad, bercirikan latar belakang kuning keemasan dan pola bunga biru dan ungu yang rumit. Motif utamanya meliputi bunga bergaya dengan detail kelopak dan daun, serta sulur berputar-putar yang menambah kerumitan desain. Titik dan garis kecil mengisi ruang di antara elemen yang lebih besar, menciptakan kesan kedalaman dan tekstur. Tata letaknya mengikuti pola kisi-kisi yang berulang, dengan setiap bagian berisi susunan motif serupa, memastikan tampilan keseluruhan serasi dan seimbang."
liong35.jpeg,liong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong35.jpeg,"The batik fabric features the liong motif, characterized by a deep red background and intricate blue, white, and orange motifs. The main motifs include stylized dragons with flowing bodies and detailed scales, surrounded by various floral patterns such as lotus flowers and leaves. These elements are filled with small dots and lines in white and light blue, creating a sense of depth and texture. The layout follows a repeating grid pattern, ensuring symmetry across the fabric's surface.",train,"Kain batiknya menampilkan motif liong yang bercirikan latar belakang merah tua dan motif rumit berwarna biru, putih, dan oranye. Motif utamanya antara lain stil naga dengan badan mengalir dan detail sisik, dikelilingi berbagai corak bunga seperti bunga teratai dan dedaunan. Elemen-elemen ini diisi dengan titik-titik kecil dan garis-garis berwarna putih dan biru muda, menciptakan kesan kedalaman dan tekstur. Tata letaknya mengikuti pola kisi yang berulang, memastikan simetri di seluruh permukaan kain."
parang45.jpg,parang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang45.jpg,"The batik fabric features the parang motif, characterized by a beige background and dark blue and brown motifs. The main motifs consist of elongated diamond shapes pointing diagonally across the fabric, interspersed with small white dots that fill in the spaces between them. These diamonds alternate with horizontal stripes of varying widths, creating a dynamic interplay of light and shadow. The layout follows a repeating grid pattern, with the motifs arranged symmetrically along both vertical and horizontal axes, ensuring a balanced and harmonious design throughout the entire piece.",train,"Kain batiknya bermotif parang dengan ciri khas latar belakang krem, serta motif biru tua dan coklat. Motif utamanya berupa bentuk berlian memanjang yang menunjuk secara diagonal pada kain, diselingi titik-titik putih kecil yang mengisi ruang di antara keduanya. Berlian ini bergantian dengan garis horizontal dengan lebar bervariasi, menciptakan interaksi dinamis antara cahaya dan bayangan. Tata letaknya mengikuti pola kisi-kisi yang berulang, dengan motif yang disusun secara simetris sepanjang sumbu vertikal dan horizontal, memastikan desain yang seimbang dan harmonis di seluruh bagian."
liong63.png,liong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong63.png,"The batik fabric features the liong motif, characterized by a white background and dark brown motifs. The main motifs include stylized dragon heads and scales, intricately detailed with sharp, angular lines forming the scales and flowing, curved lines for the dragons' bodies. Small dots and lines ('isen-isen') fill the spaces between the larger elements, adding texture and depth. The layout follows a repeating grid pattern, creating a harmonious and balanced design across the fabric.",train,"Kain batiknya bermotif liong dengan ciri khas latar belakang putih dan motif coklat tua. Motif utamanya meliputi kepala dan sisik naga bergaya, detail rumit dengan garis tajam bersudut yang membentuk sisik dan garis melengkung mengalir untuk tubuh naga. Titik dan garis kecil ('isen-isen') mengisi ruang di antara elemen yang lebih besar, menambah tekstur dan kedalaman. Tata letaknya mengikuti pola kisi-kisi yang berulang, menciptakan desain yang harmonis dan seimbang di seluruh kain."
tujuh_rupa32.jpg,tujuh_rupa,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tujuh_rupa32.jpg,"The batik fabric features the tujuh_rupa motif, characterized by a black background and blue, green, brown, and pink motifs. The main motifs include abstract curvilinear shapes resembling leaves or petals, interspersed with smaller, more intricate patterns that resemble flowers or buds in shades of pink and red. These larger shapes are outlined with bold, contrasting colors against the dark background, creating a striking contrast. The spaces between these larger motifs are filled with small white dots and thin lines, adding texture and depth to the overall design. The layout appears to be a mix of scattered and repeating grid-like arrangements, with some areas showing a more concentrated pattern density than others.",train,"Kain batiknya menampilkan motif tujuh_rupa dengan ciri khas latar belakang hitam dan motif biru, hijau, coklat, dan merah muda. Motif utamanya berupa bentuk lengkung abstrak menyerupai daun atau kelopak bunga, diselingi pola lebih kecil dan rumit menyerupai bunga atau kuncup dalam nuansa merah jambu dan merah. Bentuk yang lebih besar ini digariskan dengan warna yang berani dan kontras dengan latar belakang gelap, sehingga menciptakan kontras yang mencolok. Ruang di antara motif yang lebih besar ini diisi dengan titik putih kecil dan garis tipis, menambah tekstur dan kedalaman pada keseluruhan desain. Tata letaknya tampak seperti campuran pengaturan seperti kisi-kisi yang tersebar dan berulang, dengan beberapa area menunjukkan kepadatan pola yang lebih terkonsentrasi dibandingkan area lainnya."
sidoluhur17.jpg,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur17.jpg,"The batik fabric features the sidoluhur motif, characterized by a dark blue background and gold motifs. The main motifs include stylized flowers and leaves, some resembling lotus blossoms, interspersed with small, intricate details that resemble petals and stems. These motifs are connected by delicate, interlaced lines forming a network-like pattern across the fabric. The 'isen-isen', which appear as small dots and lines, fill in the spaces between the larger motifs, creating a sense of depth and complexity. The overall layout follows a repeating grid pattern, ensuring symmetry and balance throughout the design.",train,"Kain batiknya bermotif sidoluhur dengan ciri khas latar belakang biru tua dan motif emas. Motif utamanya meliputi bunga dan daun bergaya, beberapa menyerupai bunga teratai, diselingi dengan detail kecil dan rumit yang menyerupai kelopak dan batang. Motif-motif ini dihubungkan dengan garis-garis halus yang saling bertautan membentuk pola seperti jaringan di seluruh kain. 'Isen-isen', yang tampak sebagai titik dan garis kecil, mengisi ruang di antara motif yang lebih besar, sehingga menciptakan kesan mendalam dan kompleks. Tata letak keseluruhan mengikuti pola kisi yang berulang, memastikan simetri dan keseimbangan di seluruh desain."
tuntrum58.jpg,tuntrum,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum58.jpg,"The batik fabric features the tuntrum motif, characterized by a dark blue background and red and white motifs. The main motifs consist of star-like shapes with pointed ends, resembling stylized flowers or geometric stars. These star shapes are interspersed with smaller white dots that form intricate patterns within each star's points. The layout follows a repeating grid pattern, creating a symmetrical design across the entire fabric.",train,"Kain batiknya bermotif tuntrum dengan ciri khas latar belakang biru tua dan motif merah putih. Motif utamanya berupa bentuk bintang dengan ujung runcing, menyerupai stil bunga atau bintang geometris. Bentuk bintang ini diselingi dengan titik putih kecil yang membentuk pola rumit di setiap titik bintang. Tata letaknya mengikuti pola kisi yang berulang, menciptakan desain simetris di seluruh kain."
wahyu_tumurun45.jpg,wahyu_tumurun,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun45.jpg,"The batik fabric features the wahyu_tumurun motif, characterized by a cream-colored background and dark brown motifs. The main motifs include stylized flowers, leaves, and abstract curvilinear designs, which are intricately interwoven throughout the fabric. These motifs are filled with small dots and lines in varying shades of dark brown, creating a rich texture against the lighter background. The pattern arrangement follows a repeating grid-like structure, ensuring symmetry across the entire piece.",train,"Kain batik ini menampilkan motif wahyu_tumurun dengan ciri khas latar berwarna krem ​​​​dan motif coklat tua. Motif utamanya meliputi bunga bergaya, daun, dan desain lengkung abstrak, yang terjalin secara rumit di seluruh kain. Motif-motif ini diisi dengan titik-titik kecil dan garis-garis dalam berbagai warna coklat tua, menciptakan tekstur yang kaya dengan latar belakang yang lebih terang. Susunan pola mengikuti struktur seperti kisi-kisi yang berulang, memastikan simetri di seluruh bagian."
mega_mendung6.png,mega_mendung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung6.png,"The batik fabric features the mega_mendung motif, characterized by a white background and blue motifs. The main motifs consist of stylized leaves with pointed tips and curved edges, resembling lotus petals or stylized leaves from tropical plants. These motifs are filled with smaller, intricate patterns that include swirling lines and small dots, adding depth and texture to each leaf shape. The layout of the pattern follows a repeating grid-like arrangement, creating a seamless design where the motifs align perfectly in rows and columns across the entire fabric.",train,"Kain batik ini menampilkan motif mega_mendung dengan ciri latar belakang putih dan motif biru. Motif utamanya terdiri dari stil daun dengan ujung lancip dan tepi melengkung, menyerupai kelopak bunga teratai atau stil daun tanaman tropis. Motif-motif ini diisi dengan pola-pola yang lebih kecil dan rumit yang mencakup garis-garis berputar dan titik-titik kecil, menambah kedalaman dan tekstur pada setiap bentuk daun. Tata letak polanya mengikuti susunan seperti kisi-kisi yang berulang, menciptakan desain mulus di mana motifnya selaras sempurna dalam baris dan kolom di seluruh kain."
tribusono10.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono10.jpg,"The batik fabric features the tribusono motif, characterized by a dark green background and vibrant orange, blue, and brown motifs. The main motifs include stylized flowers and leaves, with intricate details such as petals and stems. The 'isen-isen' consists of small dots and lines that fill the spaces between the larger motifs, adding texture and depth to the design. The layout follows a repeating grid pattern, creating a harmonious and balanced composition across the entire fabric.",train,"Kain batiknya bermotif tribusono dengan ciri khas latar belakang hijau tua dan motif oranye cerah, biru, dan coklat. Motif utamanya meliputi bunga dan daun bergaya, dengan detail rumit seperti kelopak dan batang. 'Isen-isen' terdiri dari titik dan garis kecil yang mengisi ruang di antara motif yang lebih besar, menambah tekstur dan kedalaman pada desain. Tata letaknya mengikuti pola kisi-kisi yang berulang, menciptakan komposisi yang harmonis dan seimbang di seluruh kain."
buketan72.jpg,buketan,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan72.jpg,"The batik fabric features the buketan motif, characterized by a black background and purple motifs. The main motifs include stylized flowers in various shapes such as petals and leaves, along with birds that appear to be flying. These elements are interspersed with small white dots and lines ('isen-isen') that fill the spaces between them. The layout follows a diagonal pattern, creating a dynamic flow across the fabric.",train,"Kain batiknya menampilkan motif buketan yang bercirikan latar belakang hitam dan motif ungu. Motif utamanya antara lain stilisasi bunga dalam berbagai bentuk seperti kelopak dan daun, serta burung yang tampak sedang terbang. Elemen-elemen ini diselingi dengan titik dan garis putih kecil ('isen-isen') yang mengisi ruang di antara keduanya. Tata letaknya mengikuti pola diagonal, menciptakan aliran dinamis melintasi kain."
srikaton101.jpg,srikaton,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton101.jpg,"The batik fabric features the srikaton motif, characterized by a dark blue background and silver motifs. The main motifs include stylized leaves and flowers, each intricately detailed with petal-like structures and central star-shaped elements. These motifs are interspersed with smaller, more abstract curved lines that form part of the 'isen-isen' pattern, which fills the spaces between them. The layout follows a repeating grid pattern, creating a harmonious and balanced design across the entire fabric.",train,"Kain batiknya bermotif srikaton dengan ciri khas latar belakang biru tua dan motif berwarna perak. Motif utamanya meliputi daun dan bunga bergaya, masing-masing memiliki detail rumit dengan struktur seperti kelopak dan elemen pusat berbentuk bintang. Motif-motif ini diselingi dengan garis-garis lengkung yang lebih kecil dan abstrak yang membentuk bagian dari pola 'isen-isen', yang mengisi ruang di antara keduanya. Tata letaknya mengikuti pola kisi-kisi yang berulang, menciptakan desain yang harmonis dan seimbang di seluruh kain."
sidomukti34.jpg,sidomukti,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti34.jpg,"The batik fabric features the sidomukti motif, characterized by a light brown background and dark brown motifs. The main motifs include stylized flowers with pointed petals and small leaves, arranged in a symmetrical pattern across the fabric. The 'isen-isen' consists of small dots and lines that fill the spaces between the larger motifs, creating a dense network of intricate details. The overall layout follows a repeating grid-like structure, enhancing the symmetry and balance of the design.",train,"Kain batiknya bermotif sidomukti dengan ciri khas latar belakang coklat muda dan motif coklat tua. Motif utamanya antara lain bunga bergaya dengan kelopak runcing dan daun kecil, disusun dengan pola simetris pada kain. 'Isen-isen' terdiri dari titik-titik dan garis-garis kecil yang mengisi ruang di antara motif-motif yang lebih besar, sehingga menciptakan jaringan padat dengan detail yang rumit. Tata letak keseluruhan mengikuti struktur seperti kisi-kisi yang berulang, meningkatkan simetri dan keseimbangan desain."
mega_mendung55.jpg,mega_mendung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung55.jpg,"The batik fabric features the mega_mendung motif, characterized by a cream-colored background and blue motifs. The main motifs consist of abstract, flowing curves resembling stylized clouds or waves, each outlined in white against the blue fill. These motifs are interspersed with smaller, less defined shapes that appear to be part of the same cloud-like design but filled with a lighter shade of blue. The layout follows a repeating grid pattern, creating a harmonious and balanced visual effect across the entire fabric surface.",train,"Kain batik ini bermotif mega_mendung dengan ciri khas latar berwarna krem ​​​​dan motif biru. Motif utamanya terdiri dari lekukan-lekukan abstrak yang mengalir menyerupai awan atau gelombang, masing-masing diberi garis putih dengan warna biru. Motif-motif ini diselingi dengan bentuk-bentuk yang lebih kecil dan kurang tegas yang tampak seperti bagian dari desain serupa awan namun diisi dengan warna biru yang lebih terang. Tata letaknya mengikuti pola kisi-kisi yang berulang, menciptakan efek visual yang harmonis dan seimbang di seluruh permukaan kain."
srikaton96.jpg,srikaton,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton96.jpg,"The batik fabric features the srikaton motif, characterized by a dark blue background and gold motifs. The main motifs consist of intricate floral patterns resembling peacock feathers, with detailed leaves and petals in gold. These floral elements are interspersed with smaller, more ornate designs that include additional floral and leafy details. The 'isen-isen' filling the spaces between these larger motifs consists of small, delicate lines and dots, adding texture and depth to the overall design. The pattern arrangement follows a repeating grid-like structure, creating a harmonious and balanced composition across the entire fabric.",train,"Kain batiknya bermotif srikaton dengan ciri khas latar belakang biru tua dan motif emas. Motif utamanya terdiri dari pola bunga rumit menyerupai bulu merak, dengan detail daun dan kelopak berwarna emas. Elemen bunga ini diselingi dengan desain yang lebih kecil dan lebih banyak hiasan yang menyertakan detail bunga dan dedaunan tambahan. 'Isen-isen' yang mengisi ruang di antara motif-motif yang lebih besar ini terdiri dari garis-garis dan titik-titik kecil yang halus, menambah tekstur dan kedalaman pada keseluruhan desain. Susunan pola mengikuti struktur seperti kisi-kisi yang berulang, menciptakan komposisi yang harmonis dan seimbang di seluruh kain."
bokor_kencono41.jpg,bokor_kencono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono41.jpg,"The batik fabric features the bokor_kencono motif, characterized by a dark blue background and gold motifs. The main motifs include intricate floral designs with detailed petals and leaves, arranged in a symmetrical pattern. Small dots and lines fill the spaces between the larger elements, adding texture and depth to the design. The overall layout follows a repeating grid-like structure, creating a harmonious and balanced composition across the entire fabric.",train,"Kain batik ini menampilkan motif bokor_kencono dengan ciri khas latar belakang biru tua dan motif emas. Motif utamanya meliputi desain bunga yang rumit dengan detail kelopak dan daun, disusun dalam pola simetris. Titik dan garis kecil mengisi ruang di antara elemen yang lebih besar, menambah tekstur dan kedalaman pada desain. Tata letak keseluruhan mengikuti struktur seperti kisi-kisi yang berulang, menciptakan komposisi yang harmonis dan seimbang di seluruh kain."
sidomukti61.jpg,sidomukti,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti61.jpg,"The batik fabric features the sidomukti motif, characterized by a golden-yellow background and black motifs. The main motifs include stylized flowers and leaves, arranged in a repeating grid pattern. Each flower has a central petal surrounded by smaller petals, creating a symmetrical design. The spaces between these larger motifs are filled with small black dots and lines, adding texture and depth to the overall pattern. The layout follows a diagonal arrangement, with each diamond-shaped section containing its own set of motifs, creating a harmonious yet dynamic visual effect.",train,"Kain batiknya bermotif sidomukti dengan ciri khas latar belakang kuning keemasan dan motif hitam. Motif utamanya meliputi bunga dan daun bergaya, disusun dalam pola kotak-kotak yang berulang. Setiap bunga memiliki kelopak tengah yang dikelilingi kelopak yang lebih kecil, sehingga menciptakan desain simetris. Ruang di antara motif yang lebih besar ini diisi dengan titik dan garis hitam kecil, menambah tekstur dan kedalaman pada keseluruhan pola. Tata letaknya mengikuti susunan diagonal, dengan setiap bagian berbentuk berlian berisi rangkaian motif tersendiri, menciptakan efek visual yang harmonis namun dinamis."
srikaton31.jpg,srikaton,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton31.jpg,"The batik fabric features the srikaton motif, characterized by a dark blue background and gold motifs. The main motifs include stylized flowers and leaves, each composed of intricate petal-like shapes that curve gracefully outward. These floral elements are interspersed with small dots and lines, known as 'isen-isen,' which fill the spaces between them, adding depth and texture to the design. The pattern appears in a diagonal arrangement across the fabric, creating a dynamic and visually engaging effect.",train,"Kain batiknya bermotif srikaton dengan ciri khas latar belakang biru tua dan motif emas. Motif utamanya meliputi bunga dan daun bergaya, masing-masing terdiri dari bentuk rumit seperti kelopak yang melengkung ke luar dengan anggun. Elemen bunga ini diselingi dengan titik dan garis kecil, yang disebut 'isen-isen', yang mengisi ruang di antara keduanya, menambah kedalaman dan tekstur pada desain. Polanya muncul dalam susunan diagonal pada kain, menciptakan efek dinamis dan menarik secara visual."
tuntrum148.jpg,tuntrum,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum148.jpg,"The batik fabric features the tuntrum motif, characterized by a dark brown background and white motifs. The main motifs consist of small, circular flowers arranged in a grid-like pattern, interspersed with smaller, interconnected hexagons forming a lattice structure. These larger hexagons are filled with smaller white dots, creating a sense of depth and texture within each cell. The overall layout follows a repeating grid arrangement, ensuring symmetry across the entire piece.",train,"Kain batiknya bermotif tuntrum dengan ciri khas latar belakang coklat tua dan motif putih. Motif utamanya terdiri dari bunga-bunga kecil berbentuk lingkaran yang disusun dalam pola seperti kotak-kotak, diselingi dengan segi enam yang lebih kecil dan saling berhubungan membentuk struktur kisi-kisi. Segi enam yang lebih besar ini diisi dengan titik-titik putih yang lebih kecil, menciptakan kesan kedalaman dan tekstur di dalam setiap sel. Tata letak keseluruhan mengikuti susunan kisi yang berulang, memastikan simetri di seluruh bagian."
buketan8.jpg,buketan,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan8.jpg,"The batik fabric features the buketan motif, characterized by a cream-colored background and blue motifs. The main motifs include large flowers resembling peonies, leaves, and branches, along with smaller floral elements and butterfly-like shapes. The 'isen-isen' consists of small dots and fine lines that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a diagonal arrangement across the fabric, creating a dynamic and flowing effect.",train,"Kain batiknya bermotif buketan, bercirikan latar belakang berwarna krem ​​​​dan motif biru. Motif utamanya antara lain bunga-bunga besar menyerupai bunga peony, daun, dan dahan, serta elemen bunga yang lebih kecil dan bentuk seperti kupu-kupu. 'Isen-isen' terdiri dari titik-titik kecil dan garis-garis halus yang mengisi ruang di antara motif-motif besar, menambah tekstur dan kedalaman pada desain. Polanya muncul dalam susunan diagonal pada kain, menciptakan efek dinamis dan mengalir."
sekarjagad105.jpg,sekarjagad,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad105.jpg,"The batik fabric features the sekarjagad motif, characterized by a vibrant orange background and multicolored motifs including flowers, leaves, and abstract shapes. The motifs are filled with small dots and lines in various colors such as green, purple, yellow, red, and blue, creating intricate patterns within each shape. The layout follows a repeating grid pattern, with motifs arranged diagonally across the fabric, ensuring symmetry and balance throughout the design.",train,"Kain batik ini menampilkan motif sekarjagad yang bercirikan latar belakang oranye cerah dan motif beraneka warna termasuk bunga, daun, dan bentuk abstrak. Motifnya berisi titik-titik kecil dan garis-garis dengan berbagai warna seperti hijau, ungu, kuning, merah, dan biru, sehingga menciptakan pola rumit di setiap bentuknya. Tata letaknya mengikuti pola kisi-kisi yang berulang, dengan motif yang disusun secara diagonal di seluruh kain, memastikan simetri dan keseimbangan di seluruh desain."
tuntrum73.jpg,tuntrum,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum73.jpg,"The batik fabric features the tuntrum motif, characterized by a dark brown background and small white star-shaped motifs interspersed with larger orange star-shaped motifs. The smaller white stars form a dense grid-like pattern across the entire surface, while the larger orange stars are more sparsely distributed but still follow a similar grid structure. The 'isen-isen' elements appear as tiny white dots that fill in the spaces between the larger motifs, creating a textured effect throughout the design. The overall layout follows a repeating grid pattern, ensuring symmetry and balance within the composition.",train,"Kain batiknya bermotif tuntrum dengan ciri khas latar belakang coklat tua dan motif bintang kecil berwarna putih diselingi motif bintang besar berwarna jingga. Bintang-bintang putih yang lebih kecil membentuk pola seperti kisi-kisi padat di seluruh permukaan, sedangkan bintang-bintang oranye yang lebih besar tersebar lebih jarang namun tetap mengikuti struktur kisi-kisi yang serupa. Elemen 'isen-isen' muncul sebagai titik-titik putih kecil yang mengisi ruang di antara motif yang lebih besar, sehingga menciptakan efek tekstur di seluruh desain. Tata letak keseluruhan mengikuti pola kisi yang berulang, memastikan simetri dan keseimbangan dalam komposisi."
liong34.jpg,liong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong34.jpg,"The batik fabric features the liong motif, characterized by a vibrant red background and intricate blue, orange, and white motifs. The main motifs include stylized dragon-like figures with flowing tails and detailed scales, interspersed with smaller, more abstract shapes that resemble leaves or feathers. These elements are filled with small dots and lines in various shades of blue and white, creating a sense of depth and texture. The layout follows a repeating grid pattern, with each motif carefully aligned next to one another, forming a cohesive and visually striking design across the entire fabric.",train,"Kain batiknya menampilkan motif liong yang bercirikan latar belakang merah cerah dan motif rumit biru, oranye, dan putih. Motif utamanya meliputi figur mirip naga dengan ekor tergerai dan detail sisik, diselingi dengan bentuk lebih kecil dan abstrak yang menyerupai daun atau bulu. Elemen-elemen ini diisi dengan titik-titik dan garis-garis kecil dalam berbagai corak biru dan putih, menciptakan kesan kedalaman dan tekstur. Tata letaknya mengikuti pola kisi-kisi yang berulang, dengan masing-masing motif diselaraskan dengan cermat satu sama lain, membentuk desain yang kohesif dan mencolok secara visual di seluruh kain."
tujuh_rupa24.jpg,tujuh_rupa,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tujuh_rupa24.jpg,"The batik fabric features the tujuh_rupa motif, characterized by a black background and vibrant motifs in shades of blue, orange, green, pink, and white. The main motifs consist of stylized flowers with petal-like shapes that are interconnected, creating a complex network across the fabric. These floral forms are filled with small dots and lines, adding texture and depth to each petal. The layout follows a repeating grid pattern, ensuring symmetry and balance throughout the design.",train,"Kain batiknya mengusung motif tujuh_rupa dengan ciri khas latar belakang hitam dan motif cerah bernuansa biru, oranye, hijau, merah muda, dan putih. Motif utamanya terdiri dari stilisasi bunga dengan bentuk kelopak yang saling berhubungan sehingga menciptakan jaringan rumit di seluruh kain. Bentuk bunga ini diisi dengan titik dan garis kecil, menambah tekstur dan kedalaman pada setiap kelopak. Tata letaknya mengikuti pola kisi yang berulang, memastikan simetri dan keseimbangan di seluruh desain."
