Nama,Image Path,CLASS
sidomukti22.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti22.jpg,sidomukti
sidomukti23.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti23.jpg,sidomukti
sidomukti24.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti24.jpg,sidomukti
sidomukti25.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti25.jpg,sidomukti
sidomukti26.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti26.jpg,sidomukti
sidomukti27.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti27.jpg,sidomukti
sidomukti28.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti28.jpg,sidomukti
sidomukti29.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti29.jpg,sidomukti
sidomukti3.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti3.jpg,sidomukti
sidomukti30.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti30.jpg,sidomukti
sidomukti31.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti31.jpg,sidomukti
sidomukti32.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti32.jpg,sidomukti
sidomukti33.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti33.jpg,sidomukti
sidomukti34.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti34.jpg,sidomukti
sidomukti35.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti35.jpg,sidomukti
sidomukti36.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti36.jpg,sidomukti
sidomukti37.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti37.jpg,sidomukti
sidomukti38.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti38.jpg,sidomukti
sidomukti39.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti39.jpg,sidomukti
sidomukti4.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti4.jpg,sidomukti
sidomukti40.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti40.jpg,sidomukti
sidomukti41.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti41.jpg,sidomukti
sidomukti42.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti42.jpg,sidomukti
sidomukti43.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti43.jpg,sidomukti
sidomukti44.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti44.jpg,sidomukti
sidomukti45.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti45.jpg,sidomukti
sidomukti46.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti46.jpg,sidomukti
sidomukti47.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti47.jpg,sidomukti
sidomukti48.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti48.jpg,sidomukti
sidomukti49.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti49.jpg,sidomukti
sidomukti5.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti5.jpg,sidomukti
sidomukti50.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti50.jpg,sidomukti
sidomukti51.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti51.jpg,sidomukti
sidomukti52.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti52.jpg,sidomukti
sidomukti53.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti53.jpg,sidomukti
sidomukti54.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti54.jpg,sidomukti
sidomukti55.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti55.jpg,sidomukti
sidomukti56.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti56.jpg,sidomukti
sidomukti57.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti57.jpg,sidomukti
sidomukti58.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti58.jpg,sidomukti
sidomukti59.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti59.jpg,sidomukti
sidomukti6.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti6.jpg,sidomukti
sidomukti60.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti60.jpg,sidomukti
sidomukti61.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti61.jpg,sidomukti
sidomukti62.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti62.jpg,sidomukti
sidomukti63.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti63.jpg,sidomukti
sidomukti64.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti64.jpg,sidomukti
sidomukti65.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti65.jpg,sidomukti
sidomukti66.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti66.jpg,sidomukti
sidomukti67.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti67.jpg,sidomukti
sidomukti68.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti68.jpg,sidomukti
sidomukti69.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti69.jpg,sidomukti
sidomukti7.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti7.jpg,sidomukti
sidomukti70.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti70.jpg,sidomukti
sidomukti71.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti71.jpg,sidomukti
sidomukti72.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti72.jpg,sidomukti
sidomukti73.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti73.jpg,sidomukti
sidomukti74.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti74.jpg,sidomukti
sidomukti75.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti75.jpg,sidomukti
sidomukti76.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti76.jpg,sidomukti
sidomukti77.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti77.jpg,sidomukti
sidomukti78.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti78.jpg,sidomukti
sidomukti79.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti79.jpg,sidomukti
sidomukti8.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti8.jpg,sidomukti
sidomukti80.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti80.jpg,sidomukti
sidomukti81.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti81.jpg,sidomukti
sidomukti82.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti82.jpg,sidomukti
sidomukti83.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti83.jpg,sidomukti
sidomukti84.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti84.jpg,sidomukti
sidomukti85.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti85.jpg,sidomukti
sidomukti86.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti86.jpg,sidomukti
sidomukti87.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti87.jpg,sidomukti
sidomukti88.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti88.jpg,sidomukti
sidomukti89.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti89.jpg,sidomukti
sidomukti9.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti9.jpg,sidomukti
sidomukti90.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti90.jpg,sidomukti
sidomukti91.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti91.jpg,sidomukti
sidomukti92.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti92.jpg,sidomukti
sidomukti93.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti93.jpg,sidomukti
sidomukti94.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti94.jpg,sidomukti
sidomukti95.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti95.jpg,sidomukti
sidomukti96.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti96.jpg,sidomukti
sidomukti97.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti97.jpg,sidomukti
sidomukti98.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti98.jpg,sidomukti
sidomukti99.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti99.jpg,sidomukti
kawung1.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung1.jpg,kawung
kawung10.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung10.jpg,kawung
kawung100.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung100.jpg,kawung
kawung101.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung101.jpg,kawung
kawung102.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung102.jpg,kawung
kawung103.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung103.jpg,kawung
kawung104.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung104.jpg,kawung
kawung105.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung105.jpg,kawung
kawung106.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung106.jpg,kawung
kawung107.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung107.jpg,kawung
kawung108.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung108.jpg,kawung
kawung109.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung109.jpg,kawung
kawung11.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung11.jpg,kawung
kawung110.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung110.jpg,kawung
kawung111.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung111.jpg,kawung
kawung112.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung112.jpg,kawung
kawung113.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung113.jpg,kawung
kawung114.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung114.jpg,kawung
kawung115.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung115.jpg,kawung
kawung116.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung116.jpg,kawung
kawung117.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung117.jpg,kawung
kawung118.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung118.jpg,kawung
kawung119.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung119.jpg,kawung
kawung12.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung12.jpg,kawung
kawung120.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung120.jpg,kawung
kawung121.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung121.jpg,kawung
kawung122.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung122.jpg,kawung
kawung123.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung123.jpg,kawung
kawung124.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung124.jpg,kawung
kawung125.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung125.jpg,kawung
kawung126.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung126.jpg,kawung
kawung127.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung127.jpg,kawung
kawung128.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung128.jpg,kawung
kawung129.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung129.jpg,kawung
kawung13.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung13.jpg,kawung
kawung130.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung130.jpg,kawung
kawung131.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung131.jpg,kawung
kawung132.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung132.jpg,kawung
kawung133.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung133.jpg,kawung
kawung134.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung134.jpg,kawung
kawung135.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung135.jpg,kawung
kawung136.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung136.jpg,kawung
kawung137.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung137.jpg,kawung
kawung138.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung138.jpg,kawung
kawung139.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung139.jpg,kawung
kawung14.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung14.jpg,kawung
kawung140.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung140.jpg,kawung
kawung141.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung141.jpg,kawung
kawung142.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung142.jpg,kawung
kawung143.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung143.jpg,kawung
kawung144.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung144.jpg,kawung
kawung145.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung145.jpg,kawung
kawung146.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung146.jpg,kawung
kawung147.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung147.jpg,kawung
kawung148.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung148.jpg,kawung
kawung149.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung149.jpg,kawung
kawung15.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung15.jpg,kawung
kawung150.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung150.jpg,kawung
kawung16.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung16.jpg,kawung
kawung17.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung17.jpg,kawung
kawung18.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung18.jpg,kawung
kawung19.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung19.jpg,kawung
kawung2.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung2.jpg,kawung
kawung20.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung20.jpg,kawung
kawung21.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung21.jpg,kawung
kawung22.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung22.jpg,kawung
kawung23.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung23.jpg,kawung
kawung24.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung24.jpg,kawung
kawung25.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung25.jpg,kawung
kawung26.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung26.jpg,kawung
kawung27.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung27.jpg,kawung
kawung28.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung28.jpg,kawung
kawung29.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung29.jpg,kawung
kawung3.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung3.jpg,kawung
kawung30.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung30.jpg,kawung
kawung31.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung31.jpg,kawung
kawung32.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung32.jpg,kawung
kawung33.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung33.jpg,kawung
kawung34.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung34.jpg,kawung
kawung35.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung35.jpg,kawung
kawung36.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung36.jpg,kawung
kawung37.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung37.jpg,kawung
kawung38.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung38.jpg,kawung
kawung39.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung39.jpg,kawung
kawung4.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung4.jpg,kawung
kawung40.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung40.jpg,kawung
kawung41.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung41.jpg,kawung
kawung42.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung42.jpg,kawung
kawung43.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung43.jpg,kawung
kawung44.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung44.jpg,kawung
kawung45.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung45.jpg,kawung
kawung46.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung46.jpg,kawung
kawung47.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung47.jpg,kawung
kawung48.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung48.jpg,kawung
kawung49.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung49.jpg,kawung
kawung5.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung5.jpg,kawung
kawung50.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung50.jpg,kawung
kawung51.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung51.jpg,kawung
kawung52.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung52.jpg,kawung
kawung53.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung53.jpg,kawung
kawung54.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung54.jpg,kawung
kawung55.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung55.jpg,kawung
kawung56.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung56.jpg,kawung
kawung57.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung57.jpg,kawung
kawung58.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung58.jpg,kawung
kawung59.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung59.jpg,kawung
kawung6.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung6.jpg,kawung
kawung60.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung60.jpg,kawung
kawung61.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung61.jpg,kawung
kawung62.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung62.jpg,kawung
kawung63.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung63.jpg,kawung
kawung64.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung64.jpg,kawung
kawung65.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung65.jpg,kawung
kawung66.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung66.jpg,kawung
kawung67.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung67.jpg,kawung
kawung68.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung68.jpg,kawung
kawung69.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung69.jpg,kawung
kawung7.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung7.jpg,kawung
kawung70.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung70.jpg,kawung
kawung71.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung71.jpg,kawung
kawung72.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung72.jpg,kawung
kawung73.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung73.jpg,kawung
kawung74.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung74.jpg,kawung
kawung75.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung75.jpg,kawung
kawung76.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung76.jpg,kawung
kawung77.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung77.jpg,kawung
kawung78.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung78.jpg,kawung
kawung79.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung79.jpg,kawung
kawung8.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung8.jpg,kawung
kawung80.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung80.jpg,kawung
kawung81.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung81.jpg,kawung
kawung82.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung82.jpg,kawung
kawung83.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung83.jpg,kawung
kawung84.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung84.jpg,kawung
kawung85.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung85.jpg,kawung
kawung86.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung86.jpg,kawung
kawung87.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung87.jpg,kawung
kawung88.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung88.jpg,kawung
kawung89.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung89.jpg,kawung
kawung9.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung9.jpg,kawung
kawung90.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung90.jpg,kawung
kawung91.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung91.jpg,kawung
kawung92.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung92.jpg,kawung
kawung93.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung93.jpg,kawung
kawung94.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung94.jpg,kawung
kawung95.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung95.jpg,kawung
kawung96.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung96.jpg,kawung
kawung97.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung97.jpg,kawung
kawung98.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung98.jpg,kawung
kawung99.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung99.jpg,kawung
wirasat1.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat1.jpg,wirasat
wirasat10.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat10.jpg,wirasat
wirasat100.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat100.jpg,wirasat
wirasat101.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat101.jpg,wirasat
wirasat102.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat102.jpg,wirasat
wirasat103.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat103.jpg,wirasat
wirasat104.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat104.jpg,wirasat
wirasat105.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat105.jpg,wirasat
wirasat106.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat106.jpg,wirasat
wirasat107.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat107.jpg,wirasat
wirasat108.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat108.jpg,wirasat
wirasat109.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat109.jpg,wirasat
wirasat11.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat11.jpg,wirasat
wirasat110.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat110.jpg,wirasat
wirasat111.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat111.jpg,wirasat
wirasat112.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat112.jpg,wirasat
wirasat113.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat113.jpg,wirasat
wirasat114.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat114.jpg,wirasat
wirasat115.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat115.jpg,wirasat
wirasat116.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat116.jpg,wirasat
wirasat117.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat117.jpg,wirasat
wirasat118.jpg,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat118.jpg,wirasat
