image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Rahayu (Truntum Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by red sogan motifs. The dominant motifs include clove. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features swirling motifs, characterized by red, white, and black motifs. the dominant motif elements appear as intricate, flowing designs resembling stylized leaves or vines. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented diagonally from one corner to another. small dots and short lines act as isen-isens, filling the spaces between larger motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Kantil (Parang Mawar Kupu-kupu).jpg,"The batik fabric features the Malang motif, characterized by bright green, green motifs. The dominant motifs include rose flower, butterfly and parang pattern. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by green, yellow, and brown motifs. the dominant motif elements include flowers, leaves, and abstract shapes resembling birds or insects. these motifs are arranged diagonally across the fabric, creating a flowing pattern that emphasizes movement and symmetry. the spacing between the motifs varies slightly but remains relatively consistent throughout the design, ensuring a balanced distribution. small dots and lines act as fillers, enhancing the overall texture and detail of the pattern.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Kantil (Rama Sinta Kantil).jpg,"The batik fabric features the Malang motif, characterized by dark purple, orange motifs. The dominant motifs include rama sinta puppet and cempaka putih. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features figurative motifs, characterized by black, orange, white, and red motifs. the dominant motif elements include stylized birds and abstract forms. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. small orange dots act as isen-isens, adding texture to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by kepeng green motifs. The dominant motifs include wijaya kusuma flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by beige motifs against a brown background. the dominant motif elements include sunflowers, leaves, and abstract floral designs. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. small dots are interspersed throughout the fabric, adding texture and detail to the overall appearance.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Bengkel (Puspavardhati Sandhiya).jpg,"The batik fabric features the Malang motif, characterized by orange, red motifs. The dominant motifs include roses and dusk. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, purple, and white motifs. the dominant motif elements appear as large flowers with intricate details. these motifs are arranged diagonally across the fabric, creating a flowing pattern that starts from one corner and extends towards the opposite side. small dots and lines are interspersed between the larger flower designs, adding texture and depth to the overall design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 23 Batik Kantil (Sarang Lebah).jpg,"The batik fabric features the Malang motif, characterized by dark blue motifs. The dominant motifs include hibiscus and beehive. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features star-like motifs, characterized by light blue, white, and beige motifs. the dominant motif elements appear as small stars scattered throughout the fabric. these stars are arranged in a non-repeating pattern, with varying densities and orientations that create a dynamic visual effect. isen-isen, represented by tiny dots and short lines, fills some areas between the larger motifs, adding texture and depth to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Wagastu (Bon Kelengkeng).jpg,"The batik fabric features the Malang motif, characterized by navy blue, brick red motifs. The dominant motifs include longan tree. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features swirling motifs, characterized by deep blue, gold, and brown motifs. the dominant motif elements appear to be abstract, flowing forms that resemble stylized leaves or vines. these motifs are arranged diagonally across the fabric, creating a dynamic pattern with varying densities and orientations. small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 28 Batik Soendari (Sekartaji Latar Daun Bambu).jpg,"The batik fabric features the Malang motif, characterized by red motifs. The dominant motifs include bamboo leaf and sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features face motifs, characterized by red backgrounds with white faces. the dominant motifs include leaves and flowers. the faces are arranged in a repeating pattern along one edge, while leaves and flowers form a dense border on another side. small dots are interspersed within the leafy design, adding texture to the overall pattern.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Lana (Parang Anggrek).jpg,"The batik fabric features the Malang motif, characterized by brown motifs. The dominant motifs include orchid flower. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features palm tree motifs, characterized by beige motifs against a brown background. the dominant motif elements include stylized palm trees and small dots scattered throughout. these motifs are arranged diagonally across the fabric, creating a flowing pattern that emphasizes movement and rhythm. the spacing between the motifs varies slightly but remains relatively consistent, ensuring a balanced distribution throughout the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Bengkel (Ukel Kelana).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features spiral motifs, characterized by black, white, red, and blue motifs. the dominant motif elements appear as swirling spirals connected by dotted lines forming paths. these spirals are arranged diagonally across the fabric, creating a dynamic pattern that repeats consistently throughout. small dots and short lines act as isen-isens, enhancing the texture and detail of the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Wagastu (Sulur Wiji Timun).jpg,"The batik fabric features the Malang motif, characterized by chocolate, orange motifs. The dominant motifs include cucumber plant. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features leaf-like motifs, characterized by brown, orange, and blue motifs. the dominant motif elements appear as elongated leaves with small white flowers at their tips. these motifs are arranged diagonally across the fabric, creating a flowing pattern that runs from one side to another. the spacing between the motifs varies slightly but remains relatively consistent throughout the design, giving it a balanced appearance. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Krajan (Parang Lombok).jpg,"The batik fabric features the Malang motif, characterized by red, black motifs. The dominant motifs include chili plant and classic pattern. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features black and red motifs, characterized by intricate floral designs. the dominant motif elements include stylized flowers and leaves, forming a complex pattern that repeats throughout the fabric. these motifs are arranged in a symmetrical manner, with dense clusters at the center gradually becoming sparser towards the edges. there are no isen-isens or other decorative elements visible on this particular piece.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Hamparan Rintik (Tasik Madu).jpg,"The batik fabric features the Malang motif, characterized by violet motifs. The dominant motifs include bee. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features honeycomb motifs, characterized by white motifs against a deep blue background. the dominant motif elements include hexagons representing beehives and bees. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations. some areas have denser clusters of honeycombs, while others feature more isolated bee figures. there are no clearly visible isen-isens in this particular section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Soendari (Trembesi).jpg,"The batik fabric features the Malang motif, characterized by brown, turquoise motifs. The dominant motifs include rain tree. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features teardrop-shaped motifs, characterized by black, gold, teal, and white motifs. the dominant motif elements appear as stylized leaves and flowers connected by intricate branches. these motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. small dots and short lines act as isen-isens, filling gaps within the larger designs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Tiepuk (Sekar Jagad Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, blue motifs. The dominant motifs include sekar universe culture. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features hexagonal motifs, characterized by brown, beige, and black motifs. the dominant motif elements appear to be small dots and short lines within each hexagon. these motifs are arranged in a repeating grid pattern, creating a dense and intricate design that covers the entire surface of the fabric.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Tiepuk (Kipas Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by moss green, black motifs. The dominant motifs include fan motif culture and clove flora. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features paisley motifs, characterized by black, white, and gold motifs. the dominant motif elements include intricate floral designs and swirling patterns. these motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented vertically along the fabric's length. small dots and short lines act as isen-isens, filling gaps between larger motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Krajan (Ukel-ukel).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include string of pearls. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features swirling motifs, characterized by black and white motifs. the dominant motif elements appear to be abstract, flowing forms resembling stylized leaves or waves. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. there are no clearly visible isen-isens in this particular section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 14 Singa Duduk (Mitos).jpg,"The batik fabric features the Lamongan motif, characterized by turmeric yellow, black motifs. The dominant motifs include singa duduk. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features bird-like motifs, characterized by black, white, and orange motifs. the dominant motif elements appear to be stylized birds with intricate details on their wings and bodies. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. small dots and short lines act as isen-isens, adding texture and detail between the larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061002_Gapuro Teratai_2025_FLORA_FAUNA.jpg,"The batik fabric features the Lamongan motif, characterized by cobalt blue, grey motifs. The dominant motifs include lotus and gapuro. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features stylized bird motifs, characterized by black, blue, and white motifs. the dominant motif elements include birds, flowers, and abstract shapes. these motifs are arranged symmetrically on either side of a central vertical line, creating a balanced composition. small dots and lines act as isen-isens, adding texture and detail between the larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061003_Gapuro Parang_2024_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue motifs. The dominant motifs include gapuro and parang. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features circular motifs, characterized by blue, white, and black motifs. the dominant motif elements include stylized flowers and abstract shapes within each circle. these circles are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented randomly but consistently throughout the design. small dots and short lines act as isen-isens, filling gaps between the larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 20 Batik Tiepuk (Junjung Derajat Mahkota Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by dark red, pink motifs. The dominant motifs include clove plant flora and kawung motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features leafy motifs, characterized by black, white, and red motifs. the dominant motif elements appear as stylized leaves and small flowers. these motifs are arranged diagonally across the fabric, creating a flowing pattern that repeats consistently throughout. the spacing between the motifs varies slightly but remains relatively uniform, ensuring a balanced distribution.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 19 Batik Kantil (Bunga Mawar).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, white motifs. The dominant motifs include rose flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by white, brown, and beige motifs. the dominant motif elements include roses, leaves, and small flowers. these motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. isen-isen, represented by small dots and short lines, adds texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Kantil (Musahara Gauri).jpg,"The batik fabric features the Malang motif, characterized by foliage green motifs. The dominant motifs include banana tree and phoenix bird. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features tree-like motifs, characterized by green, yellow, red, and white motifs. the dominant motif elements include stylized trees with intricate branches and leaves, along with small birds perched on branches. these motifs are arranged in a non-repeating pattern across the fabric, with varying densities and orientations that create a dynamic and lively appearance. isen-isen, represented by small dots and short lines, adds texture and detail to the background.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 9 Camar Melati.jpg,"The batik fabric features the Lamongan motif, characterized by blue, black motifs. The dominant motifs include seagull and jasmine. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by blue and black motifs. the dominant motif elements include birds, flowers, and leaves. these motifs are arranged in a repeating pattern across the fabric, with some areas showing denser clustering than others. small dots and short lines are interspersed between larger motifs, adding texture and detail to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by red motifs. The dominant motifs include wijaya kusuma flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, yellow, and green motifs. the dominant motif elements are star-shaped flowers connected by elongated leaves forming vines. these motifs are arranged diagonally across the fabric, creating a flowing pattern that repeats consistently throughout. small white dots are interspersed between the larger motifs, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Krajan (Bangau Terbang).jpg,"The batik fabric features the Malang motif, characterized by purple, blue motifs. The dominant motifs include stork and cloud. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features crane motifs, characterized by black, blue, red, and yellow colors. the dominant motif elements are cranes flying against a backdrop of clouds. the motifs are arranged in a repeating pattern across the fabric, with some variation in their positions but generally maintaining a consistent spacing and density. there are no isen-isens visible in this particular section of the batik.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Rahayu (Kupu-kupu Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, and light brown motifs. The dominant motifs include clove and butterfly. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features butterfly motifs, characterized by black, white, and brown motifs. the dominant motif elements include butterflies and small flowers. the motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet balanced design. isen-isen, represented by small dots, adds texture and detail to the background.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Wagastu (Motif Liris).jpg,"The batik fabric features the Malang motif, characterized by brick red motifs. The dominant motifs include liris pattern and rainwater. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features diagonal geometric motifs, characterized by red and white motifs. the dominant motif elements appear as elongated diamond shapes connected by smaller links forming chains along each stripe. these motifs are arranged diagonally across the fabric, creating a consistent pattern that repeats uniformly throughout. there are no isen-isens or other filler elements visible on this particular section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Lana (Candi Padma).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include rafflesia arnoldii and temple. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features tower-like motifs, characterized by black, white, and green motifs. the dominant motif elements appear as stylized towers interspersed among leafy branches. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced layout that covers the entire surface. there are no isen-isens or other decorative elements visible within this particular design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 33 Batik Soendari (Garudeya Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by red, white motifs. The dominant motifs include garudeya, kawung. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features leaf-like motifs, characterized by red, white, and gold motifs. the dominant motif elements appear as stylized leaves and possibly small flowers. these motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. the arrangement is symmetrical, creating a balanced and harmonious design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061010_Bunga Sulur Biji Timun_2025_FLORA-CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue, brown motifs. The dominant motifs include flower and cucumber and tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by blue, white, and brown motifs. the dominant motif elements include stylized flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. small dots and short lines are interspersed between the larger motifs, adding texture and detail to the overall composition.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061001_Bandeng Lele Gapuro Lamongan_2025_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, brown motifs. The dominant motifs include milkfish and catfish and gapuro lamongan. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features ornate bird-like motifs, characterized by gold, brown, and black motifs. the dominant motif elements include stylized birds with intricate feather details and decorative elements such as stars and swirls. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented vertically along the length of the material. small dots and short lines act as isen-isens, filling the spaces between the larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 5 Sulur Sukun.jpg,"The batik fabric features the Lamongan motif, characterized by white, red, black motifs. The dominant motifs include breadfruit tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, black, and white motifs. the dominant motif elements include leaves, flowers, and small berries. these motifs are arranged in a repeating pattern across the fabric, creating a dense and intricate design that covers the entire surface. there are no isen-isens or other filler elements visible in this particular section of the fabric.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 30 Batik Soendari (Noni Latar Gedeg).jpg,"The batik fabric features the Malang motif, characterized by brown motifs. The dominant motifs include dutch lady. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features figurative motifs, characterized by red, white, blue, and yellow motifs. the dominant motif elements include two figures dressed in traditional attire standing next to each other, along with a tree adorned with leaves. these motifs are arranged in a repeating grid pattern across the fabric, creating a dense and uniform design. small dots and short lines act as isen-isens, filling the spaces between the larger motifs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Sukun (Batik Akar Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by cream, green motifs. The dominant motifs include breadfruit leaf and kawung. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features acorn-like motifs, characterized by brown, green, and beige motifs. the dominant motif elements appear as stylized acorns with leaves attached. these motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally and vertically. there are no isen-isens or other filler designs visible on this particular section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Soendari (Bunga Apel).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include dragon. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features circular motifs, characterized by blue, white, and light gray motifs. the dominant motif elements appear as interconnected circles forming a dense pattern. these motifs are arranged in a repeating grid-like structure, creating a uniform and intricate design across the fabric. small dots and short lines are interspersed within the larger circle motifs, adding texture and detail to the overall pattern.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Kantil (Burung Perkutut).jpg,"The batik fabric features the Malang motif, characterized by green, pink motifs. The dominant motifs include turtledove and grape fruit, bunga anggrek. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by green, white, and beige motifs. the dominant motif elements include leaves, flowers, and birds. these motifs are arranged in a repeating pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. small dots and short lines act as isen-isens, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Soendari (Lereng Singa Kawung).jpg,"The batik fabric features the Malang motif, characterized by brown, green motifs. The dominant motifs include lotus and lion. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features lion head motifs, characterized by red, blue, and green motifs. the dominant motif elements include stylized lions' heads and intricate geometric designs. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that repeats consistently throughout. small dots and lines act as isen-isens, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Rahayu (Sido Asih Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by maroon, black motifs. The dominant motifs include clove and gurdo motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features paisley motifs, characterized by red, black, and white motifs. the dominant motif elements appear as intricate floral designs interspersed with small dots and short lines. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced layout that covers the entire surface.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Kantil (Merak Wolak-walik).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, pink motifs. The dominant motifs include chrysanthemum flower and peacock. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features peacock motifs, characterized by red, blue, and black motifs. the dominant motif elements include stylized peacocks and floral patterns. these motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. there are no isen-isens visible in this particular section of the batik.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 29 Batik Soendari (Sekartaji Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by black, white motifs. The dominant motifs include sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features circular motifs, characterized by black, white, and silver motifs. the dominant motif elements appear as stylized faces within circles. these motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally and vertically. small dots and lines act as isen-isens, filling the spaces between the larger motifs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Istiqomah Data 5 Bandeng Lele Batu Karang.jpg,"The batik fabric features the Lamongan motif, characterized by black, yellow motifs. The dominant motifs include milkfish and catfish and coral reef. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, yellow, and white motifs. the dominant motif elements include stylized flowers and abstract shapes resembling leaves or petals. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced layout that covers much of the surface area. small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Rahayu (Pelabuhan Prigi).jpg,"The batik fabric features the Trenggalek motif, characterized by red, black motifs. The dominant motifs include fish, sea and pinisi ship culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features boat motifs, characterized by red, black, and white motifs. the dominant motif elements include boats, flowers, and abstract shapes resembling leaves or feathers. these motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally and vertically. small dots and short lines act as isen-isens, filling gaps between larger motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 4 Putihan Amarilis.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white motifs. The dominant motifs include amarylis. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features swirling motifs, characterized by black, red, and white motifs. the dominant motif elements appear as intricate, flowing curves resembling stylized leaves and vines. these motifs are densely packed and repeat consistently throughout the fabric, creating a uniform pattern that covers the entire surface. there are no isen-isens or other decorative elements visible on this particular section of the fabric.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 8 Urang Kucing.jpg,"The batik fabric features the Lamongan motif, characterized by black, light brown motifs. The dominant motifs include cat shrimps and moringa leaves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by black, gold, and white motifs. the dominant motif elements include fern-like leaves, flowers, and abstract forms resembling birds or insects. these motifs are arranged in a non-geometric pattern, scattered densely across the fabric, creating a harmonious yet dynamic composition. small dots and short lines are interspersed among the larger motifs, adding texture and depth to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Tiepuk (Sidoluhur Bledhak).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, brownish orange motifs. The dominant motifs include garuda wings culture. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features diamond-shaped motifs, characterized by black, gold, and white motifs. the dominant motif elements appear to be stylized leaves and possibly small flowers within each diamond. these motifs are arranged in a repeating grid pattern, creating a dense and intricate design that covers the entire surface of the fabric. there are no isen-isens or additional decorative elements visible between the main motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Rahayu (Sekar Jagat Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by sogan chocolate, black motifs. The dominant motifs include orange blossom, truntum, cloves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features hexagonal motifs, characterized by black, gold, red, and white motifs. the dominant motif elements appear to be various small decorative designs within each hexagon. these motifs are arranged in a repeating pattern across the fabric, creating a dense and intricate design. there are no clearly visible isen-isens in this particular section of the batik.",Trenggalek,UNKNOWN,,,False,no_class,
