image_path,reference,prediction,motif_mentioned,used_prompt_mode,ground_truth_class,predicted_class,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 1 Bandeng Lele dalam Kolam.jpg,"The batik fabric features the Lamongan motif, characterized by red, orange, black motifs. The dominant motifs include milkfish and catfish. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by red, black, and white motifs. The dominant motif elements include birds and flowers intertwined within a vine-like structure. These motifs are arranged in a repeating grid pattern across the fabric, with consistent spacing and density. Small dots are interspersed between some of the larger motifs, adding texture to the design.",True,hard,Lamongan,lamongan,0.8715505599975586
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Rahayu (Truntum Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by red sogan motifs. The dominant motifs include clove. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by red and white motifs. The dominant motif elements appear to be stylized leaves and swirling patterns. These motifs are arranged in a repeating grid pattern across the fabric, with small dots interspersed between larger motifs, creating a dense yet balanced design.",False,hard,Trenggalek,lamongan,0.5724504590034485
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Kantil (Parang Mawar Kupu-kupu).jpg,"The batik fabric features the Malang motif, characterized by bright green, green motifs. The dominant motifs include rose flower, butterfly and parang pattern. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by dark green motifs. The dominant motif elements include fern-like leaves and small flowers. These motifs are arranged diagonally across the fabric, creating a flowing pattern that extends from one corner to another. The spacing between the motifs varies slightly but remains relatively consistent, ensuring a balanced distribution throughout the design.",True,hard,Malang,malang,0.7330480813980103
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Kantil (Rama Sinta Kantil).jpg,"The batik fabric features the Malang motif, characterized by dark purple, orange motifs. The dominant motifs include rama sinta puppet and cempaka putih. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by dark blue motifs. The dominant motif elements include stylized birds and abstract shapes. The motifs are arranged in a repeating grid pattern, with small orange and white isen-isen fillers interspersed between larger motifs. The overall arrangement is symmetrical, with the central design mirrored on either side.",True,hard,Malang,malang,0.5579952597618103
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by kepeng green motifs. The dominant motifs include wijaya kusuma flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by beige motifs. The dominant motif elements appear to be stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, spaced moderately apart and oriented randomly across the fabric. Small dots are interspersed throughout, adding texture to the design.",True,hard,Malang,malang,0.9764434099197388
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Bengkel (Puspavardhati Sandhiya).jpg,"The batik fabric features the Malang motif, characterized by orange, red motifs. The dominant motifs include roses and dusk. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by vibrant orange, red, and purple motifs. The dominant motif elements appear to be stylized flowers and leaves, arranged in a diagonal pattern across the fabric. The motifs are spaced relatively evenly but become denser towards the right side of the image, where they form a more concentrated cluster. Small white isen-isens are scattered throughout the background, adding texture to the overall design.",True,hard,Malang,malang,0.9113131165504456
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 23 Batik Kantil (Sarang Lebah).jpg,"The batik fabric features the Malang motif, characterized by dark blue motifs. The dominant motifs include hibiscus and beehive. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by light blue and white motifs. The dominant motif elements appear to be small, intricate floral patterns interspersed with smaller dots and lines. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. The spacing between the motifs varies, adding depth and texture to the overall appearance.",True,hard,Malang,malang,0.9560754895210266
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Wagastu (Bon Kelengkeng).jpg,"The batik fabric features the Malang motif, characterized by navy blue, brick red motifs. The dominant motifs include longan tree. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by deep blue, maroon, and light teal motifs. The dominant motif elements appear to be abstract, possibly resembling stylized leaves or vines. These motifs are arranged diagonally across the fabric, creating a dynamic pattern that varies slightly in density but remains relatively consistent throughout. There are no clearly visible isen-isens in this particular section of the fabric.",True,hard,Malang,malang,0.35314735770225525
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 28 Batik Soendari (Sekartaji Latar Daun Bambu).jpg,"The batik fabric features the Malang motif, characterized by red motifs. The dominant motifs include bamboo leaf and sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by red motifs. The dominant motif elements are stylized faces and floral patterns. The motifs are arranged in a repeating grid pattern, with the faces spaced evenly apart and the floral patterns filling the spaces between them. There are no isen-isens visible in this image.",True,hard,Malang,malang,0.9732332825660706
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Lana (Parang Anggrek).jpg,"The batik fabric features the Malang motif, characterized by brown motifs. The dominant motifs include orchid flower. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by beige motifs. The dominant motif elements appear to be stylized palm trees and abstract wavy lines. These motifs are arranged diagonally across the fabric, creating a dynamic pattern that varies in density and spacing. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the overall design.",True,hard,Malang,malang,0.7888545393943787
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Bengkel (Ukel Kelana).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by dark blue motifs. The dominant motif elements appear to be abstract swirls and dotted lines. These motifs are arranged diagonally across the fabric, creating a dynamic pattern that flows from one side to the other. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",True,hard,Malang,malang,0.942414402961731
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Wagastu (Sulur Wiji Timun).jpg,"The batik fabric features the Malang motif, characterized by chocolate, orange motifs. The dominant motifs include cucumber plant. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by orange, blue, and white motifs. The dominant motif elements appear to be abstract leaf-like shapes and wavy lines. These motifs are arranged diagonally across the fabric, creating a dynamic pattern that repeats consistently throughout. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",True,hard,Malang,malang,0.8660508394241333
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Krajan (Parang Lombok).jpg,"The batik fabric features the Malang motif, characterized by red, black motifs. The dominant motifs include chili plant and classic pattern. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by black motifs. The dominant motif elements include stylized leaves and abstract shapes. These motifs are arranged in a symmetrical pattern, with dense clustering at the center and lighter spacing towards the edges. There are no isen-isen visible in this image.",True,hard,Malang,malang,0.8216343522071838
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Hamparan Rintik (Tasik Madu).jpg,"The batik fabric features the Malang motif, characterized by violet motifs. The dominant motifs include bee. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by white motifs against a deep blue background. The dominant motif elements include stylized bees and hexagonal shapes resembling honeycombs. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations. Some areas have more concentrated clusters of bees and hexagons, while others feature larger, isolated shapes. There are also small, wavy lines at the bottom edge that appear to be part of the design but do not form a continuous pattern throughout the fabric.",True,hard,Malang,malang,0.9081131219863892
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Soendari (Trembesi).jpg,"The batik fabric features the Malang motif, characterized by brown, turquoise motifs. The dominant motifs include rain tree. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by black, white, and green motifs. The dominant motif elements include stylized leaves, flowers, and star-like shapes. These motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented horizontally and vertically. Small dots and short lines act as isen-isens, filling gaps between larger motifs.",True,hard,Malang,malang,0.7730728387832642
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Tiepuk (Sekar Jagad Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, blue motifs. The dominant motifs include sekar universe culture. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the trenggalek motif, characterized by dark brown, light pink, and white motifs. The dominant motif elements appear to be geometric shapes, including hexagons and smaller squares within larger hexagons. These motifs are arranged in a repeating grid pattern, creating a dense and intricate design that covers the entire surface of the fabric. Small dots and short lines are interspersed between the main motifs, adding texture and detail to the overall pattern.",True,hard,Trenggalek,trenggalek,0.9757383465766907
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Tiepuk (Kipas Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by moss green, black motifs. The dominant motifs include fan motif culture and clove flora. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the trenggalek motif, characterized by black, white, and gold motifs. The dominant motif elements appear to be stylized leaves and floral patterns. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. The density of the motifs is high, creating an intricate and detailed design. There are no isen-isens visible in this particular section of the fabric.",True,hard,Trenggalek,trenggalek,0.9368793964385986
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Krajan (Ukel-ukel).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include string of pearls. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by black and white motifs. The dominant motif elements appear to be abstract shapes resembling leaves or waves. These motifs are arranged in a repeating grid pattern across the fabric, with consistent spacing and density. There are no isen-isens or other filler patterns visible in this section of the batik.",True,hard,Malang,malang,0.4535021185874939
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 14 Singa Duduk (Mitos).jpg,"The batik fabric features the Lamongan motif, characterized by turmeric yellow, black motifs. The dominant motifs include singa duduk. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by orange motifs. The dominant motif elements appear to be stylized birds and abstract shapes. These motifs are arranged in a repeating pattern across the fabric, with some areas showing denser clustering than others. Small dots and short lines are interspersed between the larger motifs, adding texture to the design.",True,hard,Lamongan,lamongan,0.6238970160484314
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061002_Gapuro Teratai_2025_FLORA_FAUNA.jpg,"The batik fabric features the Lamongan motif, characterized by cobalt blue, grey motifs. The dominant motifs include lotus and gapuro. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by black, blue, and white motifs. The dominant elements include stylized birds, floral patterns, and geometric shapes. These motifs are arranged symmetrically across the fabric, with a dense concentration near the center and lighter spacing towards the edges. Small dots and short lines act as isen-isen, adding texture and detail to the design.",True,hard,Lamongan,lamongan,0.9075153470039368
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061003_Gapuro Parang_2024_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue motifs. The dominant motifs include gapuro and parang. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by blue and white motifs. The dominant motif elements include circular designs resembling medallions and star-like patterns. These motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally and vertically. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",True,hard,Lamongan,lamongan,0.9263305068016052
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 20 Batik Tiepuk (Junjung Derajat Mahkota Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by dark red, pink motifs. The dominant motifs include clove plant flora and kawung motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the trenggalek motif, characterized by black, white, and red motifs. The dominant motif elements include geometric shapes such as triangles and circles, along with small dots and short lines that act as isen-isens. These motifs are arranged in a repeating pattern across the fabric, creating a dense and intricate design. The motifs are closely spaced and oriented diagonally, forming a dynamic and visually engaging composition.",True,hard,Trenggalek,trenggalek,0.9376032948493958
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 19 Batik Kantil (Bunga Mawar).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, white motifs. The dominant motifs include rose flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by light brown motifs. The dominant motif elements appear to be floral patterns interspersed with small dots and lines. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create an intricate and detailed design. The spacing between the motifs varies, adding depth and complexity to the overall appearance.",True,hard,Malang,malang,0.8341366648674011
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Kantil (Musahara Gauri).jpg,"The batik fabric features the Malang motif, characterized by foliage green motifs. The dominant motifs include banana tree and phoenix bird. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by vibrant green motifs. The dominant motif elements include stylized tree trunks and branches, along with small red flowers. These motifs are arranged in a repeating pattern across the fabric, creating a dense and intricate design. The spacing between the motifs is relatively consistent, and they are oriented vertically and horizontally, forming a grid-like arrangement. Small yellow dots are interspersed among the larger motifs, adding texture and detail to the overall composition.",True,hard,Malang,malang,0.7774590849876404
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 9 Camar Melati.jpg,"The batik fabric features the Lamongan motif, characterized by blue, black motifs. The dominant motifs include seagull and jasmine. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by blue and white motifs. The dominant motif elements include stylized birds and floral patterns. These motifs are arranged diagonally across the fabric, creating a dynamic and flowing pattern that extends from one edge to another. Small dots and short lines are interspersed between larger motifs, adding texture and detail to the design.",True,hard,Lamongan,lamongan,0.9700962901115417
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by red motifs. The dominant motifs include wijaya kusuma flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by vibrant red, yellow, and green motifs. The dominant motif elements are elongated, snake-like forms resembling caterpillars or worms, interspersed with star-shaped flowers. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet balanced design. Small white dots, likely isen-isen, are visible throughout the background, adding texture and detail to the overall composition.",True,hard,Malang,malang,0.6497528553009033
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Krajan (Bangau Terbang).jpg,"The batik fabric features the Malang motif, characterized by purple, blue motifs. The dominant motifs include stork and cloud. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by vibrant red, blue, and black motifs. The dominant motif elements are stylized birds flying amidst clouds. These motifs are arranged in a repeating grid pattern across the fabric, with even spacing and moderate density. There are no isen-isens or other filler patterns visible in this section of the batik.",True,hard,Malang,malang,0.8506247997283936
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Rahayu (Kupu-kupu Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, and light brown motifs. The dominant motifs include clove and butterfly. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the trenggalek motif, characterized by black, white, and brown motifs. The dominant motif elements appear to be butterflies and floral patterns. The motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations. Some areas have more closely spaced motifs, while others feature larger gaps between them. Small dots and short lines are also visible, adding texture to the design.",True,hard,Trenggalek,trenggalek,0.6824456453323364
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Wagastu (Motif Liris).jpg,"The batik fabric features the Malang motif, characterized by brick red motifs. The dominant motifs include liris pattern and rainwater. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by red and white motifs. The dominant motif elements appear to be abstract geometric shapes. These shapes are arranged diagonally across the fabric, creating a repeating pattern that spans from one corner to another. The motifs are closely spaced and densely packed, forming a continuous design. There are no isen-isens or small dots visible within this particular section of the batik.",True,hard,Malang,malang,0.5122157335281372
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Lana (Candi Padma).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include rafflesia arnoldii and temple. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by dark brown motifs. The dominant motif elements are stylized pagodas and leafy branches. These motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented diagonally from left to right. There are no isen-isens visible in this particular section of the batik.",True,hard,Malang,malang,0.9024738073348999
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 33 Batik Soendari (Garudeya Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by red, white motifs. The dominant motifs include garudeya, kawung. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the kawung motif, characterized by red and white motifs. The dominant motif elements appear as interconnected circles and ovals. These motifs are arranged in a repeating grid pattern, creating a dense and uniform texture across the fabric. Small dots and short lines are interspersed between the larger motifs, adding detail and complexity to the design.",False,hard,Malang,kawung,0.5248509645462036
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061010_Bunga Sulur Biji Timun_2025_FLORA-CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue, brown motifs. The dominant motifs include flower and cucumber and tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the lamongan motif, characterized by brown, blue, and white motifs. The dominant motif elements include swirling floral patterns and dotted designs. These motifs are arranged in a repeating grid pattern, with varying densities and orientations that create a dynamic visual flow across the fabric. Small dots and short lines act as isen-isens, adding texture and detail to the overall design.",True,hard,Lamongan,lamongan,0.9703580141067505
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061001_Bandeng Lele Gapuro Lamongan_2025_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, brown motifs. The dominant motifs include milkfish and catfish and gapuro lamongan. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by deep brown motifs. The dominant motif elements include stylized floral patterns and geometric shapes. These motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented vertically along the fabric's length. Small dots and short lines act as isen-isen, filling the spaces between the larger motifs.",True,hard,Lamongan,lamongan,0.9630472660064697
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 5 Sulur Sukun.jpg,"The batik fabric features the Lamongan motif, characterized by white, red, black motifs. The dominant motifs include breadfruit tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by red, black, and white motifs. The dominant motif elements are fern-like leaves and small flowers. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing and varying densities. Some areas appear denser than others, suggesting a variation in the placement of the motifs.",True,hard,Lamongan,lamongan,0.9285719990730286
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 30 Batik Soendari (Noni Latar Gedeg).jpg,"The batik fabric features the Malang motif, characterized by brown motifs. The dominant motifs include dutch lady. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by light brown motifs. The dominant motif elements include stylized figures resembling traditional attire and a tree-like structure. These motifs are arranged in a repeating grid pattern across the fabric, with even spacing and a consistent density. Short lines are interspersed between the larger motifs, adding texture to the design.",True,hard,Malang,malang,0.9094877243041992
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Sukun (Batik Akar Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by cream, green motifs. The dominant motifs include breadfruit leaf and kawung. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by brown and green motifs. The dominant motif elements appear to be acorns and leaves. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. The motifs are oriented randomly but maintain a consistent distance from one another. There are no isen-isens or other decorative elements visible on this particular section of the fabric.",True,hard,Malang,malang,0.9228516221046448
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Soendari (Bunga Apel).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include dragon. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by deep blue and white motifs. The dominant motif elements appear to be circular and geometric shapes, forming intricate patterns. These motifs are arranged in a repeating grid pattern, with varying densities and orientations that create a dynamic visual effect. Small dots and lines are interspersed within the larger motifs, adding texture and detail to the design.",True,hard,Malang,malang,0.7609214186668396
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Kantil (Burung Perkutut).jpg,"The batik fabric features the Malang motif, characterized by green, pink motifs. The dominant motifs include turtledove and grape fruit, bunga anggrek. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by dark green motifs. The dominant motif elements include stylized birds and floral patterns. These motifs are arranged in a repeating grid pattern, with the birds positioned symmetrically among the flowers. Small dots and short lines act as isen-isens, filling spaces between larger motifs.",True,hard,Malang,malang,0.6238106489181519
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Soendari (Lereng Singa Kawung).jpg,"The batik fabric features the Malang motif, characterized by brown, green motifs. The dominant motifs include lotus and lion. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by maroon, blue, and green motifs. The dominant motif elements appear to be geometric shapes and stylized lion heads. These motifs are arranged diagonally across the fabric, creating a dynamic pattern that alternates between dense clusters and more open spaces. Small dots and lines act as isen-isens, adding texture and detail to the design.",True,hard,Malang,malang,0.5749129056930542
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Rahayu (Sido Asih Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by maroon, black motifs. The dominant motifs include clove and gurdo motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the trenggalek motif, characterized by red, black, and blue motifs. The dominant motif elements appear to be abstract floral patterns and swirling designs. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each motif. The density of the motifs is high, creating a dense and intricate design. There are no clearly visible isen-isens in this particular section of the fabric.",True,hard,Trenggalek,trenggalek,0.9744184017181396
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Kantil (Merak Wolak-walik).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, pink motifs. The dominant motifs include chrysanthemum flower and peacock. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by pink, red, and blue motifs. The dominant motif elements include birds and flowers. These motifs are arranged in a repeating grid pattern, with some birds positioned diagonally and others aligned horizontally. The spacing between the motifs varies slightly but remains relatively consistent throughout the fabric.",True,hard,Malang,malang,0.7075459361076355
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 29 Batik Soendari (Sekartaji Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by black, white motifs. The dominant motifs include sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the malang motif, characterized by black and white motifs. The dominant motif elements are circular and geometric shapes. These motifs are arranged in a repeating grid pattern, with moderate spacing between each element. The small dots and short lines that act as isen-isen are also clearly visible, adding texture to the design.",True,hard,Malang,malang,0.7804552912712097
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Istiqomah Data 5 Bandeng Lele Batu Karang.jpg,"The batik fabric features the Lamongan motif, characterized by black, yellow motifs. The dominant motifs include milkfish and catfish and coral reef. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by black, orange, and red motifs. The dominant motif elements include small dots, short lines, and stylized fish. These motifs are arranged in a repeating grid pattern across the fabric, with the dots forming a dense background while the fish and lines are interspersed throughout.",True,hard,Lamongan,lamongan,0.6052200794219971
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Rahayu (Pelabuhan Prigi).jpg,"The batik fabric features the Trenggalek motif, characterized by red, black motifs. The dominant motifs include fish, sea and pinisi ship culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the trenggalek motif, characterized by red, black, and white motifs. The dominant motif elements include stylized boats, waves, and abstract shapes resembling leaves or flowers. These motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally. Small dots and short lines act as isen-isens, filling the spaces between larger motifs.",True,hard,Trenggalek,trenggalek,0.949870765209198
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 4 Putihan Amarilis.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white motifs. The dominant motifs include amarylis. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the Lamongan motif, characterized by red, black, and white motifs. The dominant motif elements appear to be swirling floral patterns and abstract shapes. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. There are no isen-isens or other decorative fillers visible within this section of the batik.",True,hard,Lamongan,lamongan,0.9296844601631165
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 8 Urang Kucing.jpg,"The batik fabric features the Lamongan motif, characterized by black, light brown motifs. The dominant motifs include cat shrimps and moringa leaves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the lamongan motif, characterized by black, gold, and brown motifs. The dominant motif elements include fern plants, birds, and abstract shapes. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing and varying densities. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design.",True,hard,Lamongan,lamongan,0.920796811580658
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Tiepuk (Sidoluhur Bledhak).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, brownish orange motifs. The dominant motifs include garuda wings culture. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features the trenggalek motif, characterized by black, orange, and white motifs. The dominant motif elements appear to be geometric shapes, possibly diamond-like forms within larger diamond patterns. These motifs are arranged in a repeating grid pattern, creating a dense and intricate design that covers the entire surface of the fabric. Small dots and short lines are interspersed between the main motifs, adding texture and detail to the overall composition.",True,hard,Trenggalek,trenggalek,0.8884845972061157
