image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Tiepuk (Kripik Tempe).jpg,"The batik fabric features the Trenggalek motif, characterized by green, yellow motifs. The dominant motifs include tempeh chips food, truntum plant flora and machete motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by green, yellow, white, and black motifs. the dominant motif elements include geometric shapes such as diamonds and circles, along with small dots and short lines that act as isen-isens. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. the motifs are spaced evenly throughout, forming horizontal rows that run parallel to each other.",Trenggalek,trenggalek,trenggalek,0.9935036301612854,True,hard,0.9935036301612854
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Baronggung (Bunga Nirwana 2).jpg,"The batik fabric features the Tulungagung motif, characterized by blue, red motifs. The dominant motifs include orchid flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by blue, red, and white motifs. the dominant motif elements appear to be abstract floral designs interspersed with swirling patterns that resemble leaves or vines. these motifs are arranged in a repeating grid pattern across the fabric, creating a dense yet balanced layout. there are no isen-isens or other decorative elements visible within this particular section of the batik.",Tulungagung,malang,malang,0.8735553622245789,False,hard,0.8735553622245789
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Rahayu (Kawung Kopi Pecah).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, black motifs. The dominant motifs include cloves, coffee beans. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the tulungagung motif, characterized by red, black, and white motifs. the dominant motif elements appear to be stylized flowers with star-like centers. these motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented diagonally across the fabric. small dots and short lines act as isen-isens, filling the spaces between the larger motifs.",Trenggalek,tulungagung,tulungagung,0.2888416349887848,False,hard,0.2888416349887848
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Blimbing (Lituhaya Prameswari).jpg,"The batik fabric features the Malang motif, characterized by red, white motifs. The dominant motifs include rice plant, bunga kamboja, weaver bird and mask dancers, topeng malang. The motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, red, blue, and yellow motifs. the dominant motif elements include stylized figures resembling traditional dancers adorned with headdresses, surrounded by decorative circular frames containing intricate designs within each frame. these motifs are arranged vertically along one side of the fabric, spaced evenly apart but densely packed compared to the background pattern. the background itself is filled with small white floral designs interspersed among larger red diamond-shaped patterns, creating a contrasting yet harmonious backdrop for the main motifs.",Malang,malang,malang,0.9877936244010925,True,hard,0.9877936244010925
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Tiepuk (Njunjung Derajat Gemah Ripah).jpg,"The batik fabric features the Trenggalek motif, characterized by red, yellow motifs. The dominant motifs include empon-empon plant flora, cloves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by red, white, black, and gold motifs. the dominant motif elements include stylized birds, flowers, and abstract geometric shapes. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that alternates between dense clusters and more open spaces. small triangular isen-isens are interspersed throughout, adding texture and detail to the design.",Trenggalek,trenggalek,trenggalek,0.9901992678642273,True,hard,0.9901992678642273
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 10 Gedagan Daun Anggur.jpg,"The batik fabric features the Lamongan motif, characterized by burgundy, black, white motifs. The dominant motifs include gendang and grape leaves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, black, and white motifs. the dominant motif elements include stylized flowers and leaves, along with small birds. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. the spacing between the motifs varies slightly but remains relatively consistent throughout the piece, ensuring a harmonious flow from one section to another.",Lamongan,lamongan,lamongan,0.9901086091995239,True,hard,0.9901086091995239
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 30 Batik Kantil (Bunga Sepatu dan Isen-isen).jpg,"The batik fabric features the Malang motif, characterized by brown, pink peach motifs. The dominant motifs include hibiscus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, pink, and green motifs. the dominant motif elements appear to be small flowers and leaves scattered throughout the fabric. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a lively and dynamic appearance. there are also small dots interspersed among the larger motifs, adding texture and detail to the design.",Malang,malang,malang,0.820649266242981,True,hard,0.820649266242981
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060307_Bandeng Lele Krisan Pompom_2025_FLORA_FAUNA.jpg,"The batik fabric features the Lamongan motif, characterized by red motifs. The dominant motifs include chrysanthemum and milkfish and catfish. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, black, and gold motifs. the dominant motif elements include stylized fern-like leaves and circular designs. these motifs are arranged in a repeating pattern across the fabric, with moderate spacing between each element. the small dots and short lines that act as fillers are also clearly visible throughout the design.",Lamongan,lamongan,lamongan,0.9401080012321472,True,hard,0.9401080012321472
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 17 Sendang Dhuwur.jpg,"The batik fabric features the Lamongan motif, characterized by black, red motifs. The dominant motifs include a machete made from the elementary school letters sendang duwur and clover. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by black, red, white, and orange motifs. the dominant motif elements include stylized flowers, leaves, and abstract geometric shapes. these motifs are arranged in a repeating pattern across the fabric, with some elements appearing more densely clustered than others. small dots and short lines act as isen-isens, filling spaces between larger motifs.",Lamongan,trenggalek,trenggalek,0.811905562877655,False,hard,0.811905562877655
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Baronggung (Jahewono).jpg,"The batik fabric features the Tulungagung motif, characterized by red, black motifs. The dominant motifs include ginger plant. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the tulungagung motif, characterized by red motifs against a black background. the dominant motif elements appear to be stylized leaves or fern-like structures. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. small white dots are interspersed among the larger motifs, adding texture and detail to the design.",Tulungagung,tulungagung,tulungagung,0.9677720069885254,True,hard,0.9677720069885254
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 3 Bandeng Lele Enceng Gondok.jpg,"The batik fabric features the Lamongan motif, characterized by olive green, green, red, brown, black, white motifs. The dominant motifs include milkfish and catfish and water hyacinth. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by olive green, white, pink, and red motifs. the dominant motif elements include lotus flowers, birds, and leaves. these motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities. some areas have denser clusters of motifs while others feature more scattered arrangements. small dots and short lines act as isen-isens, filling gaps between larger motifs.",Lamongan,lamongan,lamongan,0.963334858417511,True,hard,0.963334858417511
"/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Lana (Bambu, Ikan dan Topeng).jpg","The batik fabric features the Malang motif, characterized by green motifs. The dominant motifs include bamboo tree, koi fish and mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by vibrant red, deep blue, and light yellow motifs. the dominant elements include stylized fish swimming among lush green foliage and abstract shapes resembling leaves and flowers. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced layout that spans horizontally from left to right. there are no isen-isens visible in this particular section of the batik.",Malang,malang,malang,0.9397953748703003,True,hard,0.9397953748703003
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 19 Batik Soendari (Sekartaji Bonpring).jpg,"The batik fabric features the Malang motif, characterized by yellow, red motifs. The dominant motifs include bamboo and sekartaji mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by yellow, red, white, and green motifs. the dominant elements include stylized faces resembling traditional dance masks, bamboo stalks, leaves, and small plant-like figures. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet balanced composition. there are no isen-isens visible in this particular section of the batik.",Malang,malang,malang,0.5166260600090027,True,hard,0.5166260600090027
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 6 Singo Mengkok Melati.jpg,"The batik fabric features the Lamongan motif, characterized by maroon, turmeric yellow motifs. The dominant motifs include singo mengkok and jasmine. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, white, orange, and black motifs. the dominant motif elements include stylized flowers, birds, and abstract shapes. these motifs are arranged in a non-geometric pattern, scattered across the fabric with varying densities and orientations. small dots and short lines act as isen-isens, filling gaps between larger motifs.",Lamongan,lamongan,lamongan,0.9679462909698486,True,hard,0.9679462909698486
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Rahayu (Bledak Bouket).jpg,"The batik fabric features the Trenggalek motif, characterized by brown, green, black motifs. The dominant motifs include bouquet flowers. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by black, brown, beige, and white motifs. the dominant motif elements appear to be stylized leaves and flowers, interspersed with small dots that act as isen-isens. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. the motifs are oriented in various directions but maintain a consistent spacing throughout the piece.",Trenggalek,trenggalek,trenggalek,0.9988231062889099,True,hard,0.9988231062889099
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 3 Bandeng Lele Kawung Mlaten.jpg,"The batik fabric features the Lamongan motif, characterized by brown, red, black, white motifs. The dominant motifs include milkfish and catfish and palm seed and jasmine. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by brown, white, and black motifs. the dominant motif elements include small dots, short lines, and various shapes such as circles, ovals, and abstract forms. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. the spacing between the motifs varies slightly but remains relatively consistent throughout the piece, ensuring a harmonious overall appearance.",Lamongan,lamongan,lamongan,0.87139493227005,True,hard,0.87139493227005
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 15 Pager Ayu.jpg,"The batik fabric features the Lamongan motif, characterized by maroon motifs. The dominant motifs include clover and milkfish and catfish. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, white, black, and gold motifs. the dominant elements include stylized flowers, abstract shapes resembling leaves or feathers, and small geometric designs like triangles and circles. these motifs are arranged symmetrically on either side of a central vertical line, creating a balanced composition. the background is filled with small white dots, adding texture and depth to the overall design.",Lamongan,lamongan,lamongan,0.4607835114002228,True,hard,0.4607835114002228
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Krajan (Parang Garudeya Truntum).jpg,"The batik fabric features the Malang motif, characterized by army green, red motifs. The dominant motifs include トゥルントゥム文様 and ガルデヤ. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, white, and red motifs. the dominant motif elements appear to be abstract geometric shapes and small dots. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. the spacing between the motifs is consistent, and they are oriented horizontally along the length of the fabric.",Malang,malang,malang,0.7729650735855103,True,hard,0.7729650735855103
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Blimbing (Lituhaya Prameswari Singasari).jpg,"The batik fabric features the Malang motif, characterized by black, yellow motifs. The dominant motifs include rain tree, weaver bird, traditional dancers and singosari temple. The motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, orange, yellow, and purple motifs. the dominant motif elements include stylized birds and abstract floral designs. these motifs are arranged in a repeating pattern across the fabric, with some areas appearing denser than others due to overlapping designs. small star-shaped isen-isens are also visible along the edges, adding detail to the overall design.",Malang,malang,malang,0.8856477737426758,True,hard,0.8856477737426758
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 13 Kipas Siup.jpg,"The batik fabric features the Lamongan motif, characterized by maroon, grey motifs. The dominant motifs include folding fan, jasmine and peacock. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep red, gold, and black motifs. the dominant motif elements appear to be abstract geometric shapes and small floral designs. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced layout that covers the entire surface. there are no clear signs of isen-isens within this particular section of the batik.",Lamongan,malang,malang,0.6400412321090698,False,hard,0.6400412321090698
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 22 Batik Wagastu (Panen Jeruk).jpg,"The batik fabric features the Malang motif, characterized by chocolate, orange motifs. The dominant motifs include orange tree. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep red, orange, and gold motifs. the dominant motif elements appear to be stylized leaves and flowers, interspersed with small circular designs that resemble petals or buds. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced layout. the spacing between the motifs varies slightly but remains relatively consistent throughout the design, ensuring a harmonious flow from one section to another.",Malang,malang,malang,0.9482730031013489,True,hard,0.9482730031013489
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, pink, purple, and light green motifs. the dominant motif elements appear to be stylized lotus flowers connected by vine-like structures. these motifs are arranged in a non-geometric pattern, scattered across the fabric with varying densities and orientations. some areas have denser clusters of motifs while others feature more sparse arrangements. small star-shaped isen-isens can also be seen interspersed among the larger motifs.",Malang,malang,malang,0.7445530295372009,True,hard,0.7445530295372009
